time,x,y,x_tilt,y_tilt,pressure
42218877,583,357,-30,0,-0.23645
42218883,584,357,-30,0,-0.235474
42218889,585,357,-30,0,-0.235474
42218893,585,357,-30,0,-0.235962
42218898,586,357,-30,0,-0.234009
42218904,586,357,-30,0,-0.230591
42218909,587,357,-30,0,-0.228638
42218913,587,357,-30,0,-0.226685
42218919,588,357,-30,0,-0.228149
42218924,588,357,-29,0,-0.233521
42218930,588,357,-29,0,-0.233032
42218936,589,357,-29,0,-0.232056
42218936,589,357,-29,0,-0.233032
42218941,590,357,-29,0,-0.233521
42218946,590,357,-29,0,-0.230591
42218951,591,357,-29,0,-0.229126
42218957,591,357,-29,0,-0.228149
42218962,592,357,-29,0,-0.228638
42218968,592,357,-29,0,-0.229126
42218973,593,357,-29,0,-0.225708
42218977,594,357,-29,0,-0.223755
42218983,594,357,-29,0,-0.224243
42218988,594,357,-29,0,-0.227661
42218993,595,357,-29,0,-0.229126
42218997,595,357,-29,0,-0.227173
42219003,596,357,-29,0,-0.225708
42219008,596,357,-29,0,-0.224243
42219013,597,357,-29,0,-0.226196
42219019,597,357,-29,0,-0.230591
42219024,598,357,-29,0,-0.227173
42219029,598,357,-29,0,-0.221802
42219035,599,357,-29,0,-0.218369
42219040,599,357,-29,0,-0.218369
42219044,599,357,-29,0,-0.22229
42219050,600,357,-29,0,-0.225708
42219055,600,357,-29,0,-0.224243
42219060,601,357,-29,0,-0.225708
42219064,601,357,-29,0,-0.227173
42219070,602,357,-29,0,-0.224243
42219074,603,356,-29,0,-0.223267
42219079,603,356,-29,0,-0.223755
42219084,604,356,-29,0,-0.22229
42219089,604,356,-29,0,-0.219849
42219094,605,356,-29,0,-0.21788
42219098,605,356,-29,0,-0.219849
42219104,606,356,-29,0,-0.21936
42219108,606,356,-29,0,-0.218872
42219113,607,357,-29,0,-0.222778
42219118,608,357,-29,0,-0.220825
42219123,608,357,-29,0,-0.218369
42219127,609,357,-29,0,-0.220825
42219133,609,357,-30,0,-0.220825
42219138,610,357,-30,0,-0.215439
42219143,611,357,-30,0,-0.212021
42219147,611,357,-30,0,-0.210068
42219153,611,357,-30,0,-0.210068
42219157,612,357,-30,0,-0.211044
42219163,612,357,-30,0,-0.211533
42219168,612,357,-30,0,-0.214462
