time,x,y,x_tilt,y_tilt,pressure
31750,654,609,-28,-2,-0.341476
31755,654,609,-28,-2,-0.341476
31761,654,610,-28,-2,-0.340988
31766,655,610,-28,-2,-0.338058
31770,655,610,-28,-2,-0.335617
31776,655,611,-28,-2,-0.335617
31781,656,611,-28,-2,-0.33757
31786,656,611,-28,-2,-0.33757
31792,657,611,-28,-2,-0.33757
31797,657,612,-28,-2,-0.333664
31801,657,612,-28,-2,-0.335617
31807,658,612,-28,-2,-0.335617
31813,658,613,-28,-2,-0.332687
31818,659,613,-28,-2,-0.332687
31824,659,613,-28,-2,-0.334152
31824,660,614,-28,-2,-0.332199
31830,660,614,-28,-2,-0.331711
31835,660,614,-28,-2,-0.332199
31841,661,614,-28,-2,-0.334152
31846,661,614,-28,-2,-0.333176
31852,662,615,-28,-2,-0.336105
31859,662,615,-28,-2,-0.336105
31859,663,615,-28,-2,-0.339035
31866,663,615,-28,-2,-0.334152
31871,664,615,-28,-2,-0.335129
31877,665,616,-28,-2,-0.333664
31882,665,616,-28,-2,-0.335617
31887,666,616,-28,-2,-0.335129
31893,666,616,-28,-2,-0.334641
31898,667,617,-28,-2,-0.338058
31903,668,617,-29,-2,-0.338058
31909,668,617,-29,-2,-0.331711
31914,669,618,-30,-2,-0.337082
31920,669,618,-30,-2,-0.338058
31920,670,619,-30,-2,-0.339523
31927,671,619,-30,-2,-0.334152
31932,671,620,-30,-2,-0.337082
31937,672,620,-30,-2,-0.340988
31942,672,621,-30,-3,-0.335617
31947,673,621,-30,-3,-0.332687
31953,674,621,-30,-4,-0.335617
31958,674,622,-30,-4,-0.339035
31964,675,622,-30,-4,-0.33757
31970,675,623,-30,-4,-0.342941
31970,676,623,-30,-4,-0.340012
31976,677,624,-30,-3,-0.332687
31981,677,624,-30,-3,-0.335129
31986,678,625,-30,-3,-0.341965
31992,679,625,-30,-3,-0.33757
31998,680,626,-30,-3,-0.336594
32003,680,626,-30,-3,-0.331711
32009,681,626,-30,-3,-0.335129
32014,682,627,-30,-3,-0.335617
32020,682,627,-30,-3,-0.330246
32020,683,627,-30,-3,-0.329758
32026,683,628,-30,-3,-0.331223
32031,684,628,-30,-3,-0.334152
32036,684,628,-30,-3,-0.337082
32042,685,628,-30,-3,-0.332687
32047,685,628,-30,-3,-0.332199
32052,686,628,-30,-3,-0.332199
32059,686,629,-30,-3,-0.333664
32064,687,629,-30,-3,-0.336105
32069,687,629,-30,-3,-0.338547
32075,687,629,-30,-3,-0.339035
32080,688,629,-30,-3,-0.339035
32085,688,629,-30,-3,-0.3405
32091,688,629,-30,-3,-0.343933
32091,688,630,-30,-3,-0.347839
32096,689,630,-30,-3,-0.347839
32101,689,630,-30,-3,-0.346863
32111,689,630,-30,-3,-0.347351
32116,689,630,-30,-3,-0.348816
32123,689,630,-30,-3,-0.350281
32129,689,630,-30,-3,-0.351257
32141,690,631,-30,-3,-0.352722
32156,690,631,-30,-3,-0.351257
32163,690,631,-30,-3,-0.351257
32169,690,631,-30,-3,-0.351257
32177,690,631,-30,-3,-0.351746
32187,690,631,-30,-3,-0.350281
32197,690,631,-30,-3,-0.350281
32207,690,631,-30,-3,-0.350769
32213,690,631,-30,-3,-0.351746
32219,690,631,-30,-3,-0.354675
32226,690,631,-30,-3,-0.358582
32232,691,631,-30,-3,-0.358582
32232,691,631,-30,-3,-0.35321
32239,691,631,-30,-3,-0.350769
32245,692,632,-30,-3,-0.351257
32250,692,632,-30,-3,-0.35321
32256,692,632,-30,-3,-0.354187
32263,692,632,-30,-3,-0.356628
32263,693,632,-30,-3,-0.358582
32268,693,632,-30,-3,-0.357605
32274,694,632,-30,-3,-0.354675
32279,694,633,-30,-3,-0.355652
32284,694,633,-30,-3,-0.360046
32290,695,633,-30,-3,-0.360046
32296,695,633,-30,-3,-0.355652
32301,695,634,-30,-3,-0.35321
32308,696,634,-30,-3,-0.357117
32308,696,634,-30,-3,-0.35907
32313,697,635,-30,-3,-0.356628
32318,697,635,-30,-3,-0.352722
32324,697,635,-30,-3,-0.351257
32330,698,636,-30,-3,-0.35321
32335,698,636,-30,-3,-0.353699
32340,698,636,-30,-3,-0.353699
32346,699,637,-30,-3,-0.352722
32351,699,637,-30,-3,-0.353699
32357,700,637,-30,-3,-0.35321
32358,700,638,-30,-3,-0.350281
32363,701,638,-30,-3,-0.346375
32369,702,638,-30,-3,-0.346863
32375,702,639,-30,-3,-0.351257
32380,703,639,-30,-3,-0.349304
32385,703,639,-30,-3,-0.345398
32391,704,640,-30,-3,-0.343933
32396,705,640,-29,-3,-0.347839
32401,705,640,-29,-3,-0.350769
32407,706,640,-29,-3,-0.352234
32412,707,641,-29,-3,-0.345886
32417,707,641,-29,-3,-0.34343
32423,708,642,-29,-3,-0.348816
32423,709,642,-29,-3,-0.348328
32429,709,643,-29,-3,-0.349792
32433,710,643,-28,-3,-0.350769
32439,711,643,-28,-3,-0.347839
32445,711,644,-28,-4,-0.346375
32450,712,644,-28,-4,-0.349792
32456,712,645,-28,-4,-0.348816
32462,713,645,-28,-4,-0.347351
32467,713,645,-28,-4,-0.345398
32473,714,646,-28,-4,-0.346863
32473,714,646,-28,-4,-0.347351
32479,714,646,-28,-4,-0.346375
32483,714,646,-28,-4,-0.34491
32490,715,646,-28,-4,-0.34343
32495,715,646,-28,-4,-0.34343
32500,715,647,-28,-4,-0.342941
32509,715,647,-28,-4,-0.344421
32518,715,647,-28,-4,-0.345398
32533,715,647,-28,-4,-0.347351
32540,715,647,-28,-4,-0.348328
32548,715,647,-28,-4,-0.349304
32553,715,647,-28,-4,-0.350769
32559,715,647,-28,-4,-0.355652
32564,716,647,-28,-4,-0.358093
32569,716,647,-28,-4,-0.353699
32575,716,648,-28,-4,-0.349792
32580,717,648,-28,-4,-0.349792
32584,717,648,-28,-4,-0.352722
32591,717,649,-28,-4,-0.355652
32596,718,649,-28,-4,-0.354187
32601,718,650,-28,-4,-0.353699
32607,719,650,-28,-4,-0.350769
32612,720,651,-28,-4,-0.349304
32617,721,651,-28,-4,-0.350769
32622,721,652,-28,-4,-0.348328
32627,722,653,-28,-4,-0.348328
32632,723,653,-28,-4,-0.350281
32638,724,654,-28,-4,-0.348328
32643,724,654,-28,-4,-0.34343
32649,725,655,-28,-4,-0.344421
32649,726,655,-28,-4,-0.352722
32656,727,656,-28,-4,-0.346375
32662,728,656,-28,-4,-0.34491
32666,728,657,-28,-4,-0.340988
32673,729,657,-28,-4,-0.342453
32679,730,658,-28,-4,-0.34491
32679,731,659,-28,-4,-0.342941
32685,732,659,-28,-4,-0.340012
32691,732,660,-28,-4,-0.34343
32696,733,660,-28,-4,-0.345886
32701,734,661,-28,-4,-0.3405
32707,735,661,-28,-4,-0.343933
32712,735,662,-28,-4,-0.34343
32717,736,662,-29,-4,-0.341965
32723,737,663,-29,-4,-0.342453
32728,738,663,-30,-4,-0.34491
32733,738,664,-30,-4,-0.341476
32739,739,664,-30,-4,-0.341965
32745,740,665,-30,-4,-0.3405
32745,740,665,-30,-4,-0.340012
32750,741,666,-30,-4,-0.34491
32756,742,666,-30,-4,-0.342453
32761,743,667,-30,-4,-0.334152
32766,743,667,-30,-4,-0.335617
32772,744,668,-30,-4,-0.335617
32778,745,668,-30,-4,-0.334641
32783,745,668,-30,-4,-0.333664
32789,746,669,-30,-4,-0.332199
32795,746,669,-30,-4,-0.330246
32795,747,669,-30,-4,-0.328781
32800,747,669,-30,-4,-0.327316
32806,747,669,-30,-4,-0.324875
32811,747,669,-30,-4,-0.32341
32816,747,669,-30,-4,-0.321457
