Gait Up - Physilog data export
Created on: 1990-06-16 17:54:44
Total data points: 10825

Time [128 hz],Gyro [128 hz],,,Accel [128 hz],,,Event [128 hz],Quaternion [128 hz],,,,
Time,Gyro X,Gyro Y,Gyro Z,Accel X,Accel Y,Accel Z,Event,Quat W,Quat X,Quat Y,Quat Z,
[s],[deg/s],[deg/s],[deg/s],[g],[g],[g],[],[],[],[],[],
68.61719,0.21362,4.73022,-1.70898,0.14868,-0.57227,0.84302,,-0.75139,-0.35659,-0.35561,-0.42637,
68.62500,-0.03052,4.51660,-1.55640,0.15088,-0.57129,0.84204,,-0.75135,-0.35639,-0.35585,-0.42641,
68.63281,-0.15259,4.97437,-1.40381,0.15161,-0.57227,0.84375,,-0.75129,-0.35618,-0.35611,-0.42648,
68.64063,-0.27466,4.79126,-1.40381,0.15234,-0.57300,0.84448,,-0.75124,-0.35597,-0.35636,-0.42654,
68.64844,-0.51880,4.82178,-1.28174,0.14502,-0.57544,0.84229,,-0.75119,-0.35574,-0.35659,-0.42661,
68.65625,-0.39673,4.73022,-1.28174,0.14526,-0.57300,0.83911,,-0.75114,-0.35553,-0.35683,-0.42668,
68.66406,-0.36621,4.85229,-1.12915,0.14331,-0.57104,0.84595,,-0.75109,-0.35531,-0.35707,-0.42676,
68.67188,-0.97656,4.73022,-1.28174,0.14258,-0.58740,0.82959,,-0.75105,-0.35507,-0.35729,-0.42684,
68.67969,-0.67139,4.66919,-1.34277,0.14575,-0.59204,0.82983,,-0.75101,-0.35484,-0.35751,-0.42691,
68.68750,0.76294,4.88281,-1.46484,0.14868,-0.58984,0.82788,,-0.75094,-0.35467,-0.35779,-0.42695,
68.69531,1.37329,4.85229,-1.43433,0.14893,-0.58057,0.84766,,-0.75085,-0.35454,-0.35809,-0.42697,
68.70313,0.97656,4.88281,-1.55640,0.15430,-0.58057,0.84595,,-0.75077,-0.35438,-0.35838,-0.42699,
68.71094,0.73242,5.03540,-1.61743,0.14966,-0.58447,0.82910,,-0.75069,-0.35421,-0.35867,-0.42702,
68.71875,1.95313,5.40161,-1.49536,0.14844,-0.57568,0.83984,,-0.75058,-0.35409,-0.35902,-0.42704,
68.72656,2.07520,5.52368,-1.49536,0.15137,-0.57007,0.84814,,-0.75045,-0.35397,-0.35937,-0.42706,
68.73438,1.19019,5.09644,-1.31226,0.15405,-0.57056,0.84277,,-0.75036,-0.35383,-0.35967,-0.42709,
68.74219,1.09863,5.31006,-1.25122,0.15430,-0.57568,0.83594,,-0.75026,-0.35367,-0.35998,-0.42714,
68.75000,1.52588,5.61523,-0.94604,0.14990,-0.57471,0.84644,,-0.75013,-0.35354,-0.36031,-0.42720,
68.75781,1.37329,5.46265,-0.91553,0.15503,-0.57275,0.84277,,-0.75001,-0.35340,-0.36062,-0.42726,
68.76563,1.25122,5.40161,-0.79346,0.15527,-0.57080,0.84058,,-0.74989,-0.35326,-0.36093,-0.42733,
68.77344,0.97656,5.85938,-0.61035,0.14648,-0.57422,0.84668,,-0.74975,-0.35310,-0.36124,-0.42743,
68.78125,0.73242,5.64575,-0.54932,0.15039,-0.57715,0.84546,,-0.74963,-0.35293,-0.36154,-0.42753,
68.78906,0.70190,5.61523,-0.57983,0.14868,-0.57251,0.84668,,-0.74951,-0.35276,-0.36183,-0.42763,
68.79688,0.64087,5.92041,-0.45776,0.14429,-0.57202,0.85010,,-0.74938,-0.35259,-0.36214,-0.42774,
68.80469,-0.12207,5.82886,-0.33569,0.14648,-0.57861,0.84741,,-0.74927,-0.35237,-0.36242,-0.42787,
68.81250,-0.30518,5.61523,-0.42725,0.14478,-0.57886,0.83838,,-0.74917,-0.35216,-0.36268,-0.42801,
68.82031,0.12207,5.70679,-0.45776,0.13843,-0.58032,0.84204,,-0.74906,-0.35196,-0.36296,-0.42813,
68.82813,0.09155,5.46265,-0.64087,0.13721,-0.58105,0.84888,,-0.74896,-0.35176,-0.36323,-0.42823,
68.83594,-0.18311,5.37109,-0.70190,0.13940,-0.57886,0.84302,,-0.74887,-0.35155,-0.36349,-0.42834,
68.84375,-0.24414,5.18799,-0.94604,0.13989,-0.58862,0.83569,,-0.74880,-0.35134,-0.36374,-0.42843,
68.85156,0.33569,4.97437,-1.12915,0.14014,-0.58252,0.83887,,-0.74872,-0.35116,-0.36401,-0.42849,
68.85938,0.48828,5.18799,-1.25122,0.13892,-0.57788,0.84326,,-0.74863,-0.35097,-0.36429,-0.42855,
68.86719,0.21362,5.03540,-1.34277,0.13770,-0.58179,0.83813,,-0.74856,-0.35078,-0.36456,-0.42861,
68.87500,0.39673,5.06592,-1.46484,0.14502,-0.58179,0.83618,,-0.74849,-0.35059,-0.36484,-0.42866,
68.88281,0.79346,5.06592,-1.43433,0.14307,-0.57935,0.83862,,-0.74840,-0.35042,-0.36513,-0.42869,
68.89063,0.85449,5.18799,-1.52588,0.14087,-0.58032,0.84277,,-0.74832,-0.35025,-0.36543,-0.42873,
68.89844,0.61035,5.15747,-1.61743,0.14600,-0.58154,0.83813,,-0.74824,-0.35006,-0.36572,-0.42876,
68.90625,0.64087,5.21851,-1.73950,0.14917,-0.57520,0.83716,,-0.74817,-0.34987,-0.36602,-0.42879,
68.91406,0.73242,5.31006,-1.61743,0.14575,-0.57275,0.84790,,-0.74808,-0.34969,-0.36633,-0.42883,
68.92188,0.33569,5.12695,-1.43433,0.14063,-0.57422,0.84009,,-0.74801,-0.34949,-0.36661,-0.42888,
68.92969,0.36621,5.12695,-1.43433,0.14233,-0.57666,0.83667,,-0.74793,-0.34930,-0.36689,-0.42893,
68.93750,0.73242,5.21851,-1.37329,0.14404,-0.57690,0.84692,,-0.74784,-0.34912,-0.36718,-0.42898,
68.94531,0.73242,5.03540,-1.37329,0.13892,-0.57593,0.85010,,-0.74776,-0.34895,-0.36747,-0.42902,
68.95313,0.09155,4.88281,-1.55640,0.13623,-0.58521,0.84180,,-0.74770,-0.34875,-0.36773,-0.42906,
68.96094,0.57983,4.82178,-1.80054,0.14258,-0.58301,0.83154,,-0.74764,-0.34857,-0.36801,-0.42908,
68.96875,1.09863,4.91333,-1.86157,0.13623,-0.57983,0.84058,,-0.74756,-0.34841,-0.36831,-0.42908,
68.97656,0.67139,4.42505,-1.98364,0.13843,-0.57642,0.84888,,-0.74751,-0.34823,-0.36857,-0.42908,
68.98438,0.21362,4.48608,-2.16675,0.14575,-0.58203,0.83569,,-0.74748,-0.34803,-0.36883,-0.42908,
68.99219,0.54932,4.42505,-2.22778,0.14575,-0.57983,0.83301,,-0.74744,-0.34785,-0.36910,-0.42907,
69.00000,1.03760,4.69971,-2.16675,0.14209,-0.57373,0.84961,,-0.74738,-0.34769,-0.36940,-0.42906,
69.00781,0.33569,4.33350,-2.34985,0.14648,-0.57764,0.84570,,-0.74735,-0.34749,-0.36966,-0.42904,
69.01563,0.15259,4.27246,-2.28882,0.14795,-0.58081,0.83521,,-0.74732,-0.34729,-0.36991,-0.42903,
69.02344,0.79346,4.57764,-2.10571,0.14478,-0.57910,0.84106,,-0.74727,-0.34712,-0.37019,-0.42902,
69.03125,0.57983,4.63867,-2.07520,0.14404,-0.57544,0.85010,,-0.74722,-0.34693,-0.37046,-0.42902,
69.03906,0.27466,4.45557,-2.01416,0.14526,-0.57715,0.83740,,-0.74718,-0.34674,-0.37072,-0.42903,
69.04688,0.42725,4.45557,-1.92261,0.14697,-0.57739,0.84033,,-0.74713,-0.34656,-0.37098,-0.42903,
69.05469,0.61035,4.76074,-1.83105,0.14990,-0.56787,0.84814,,-0.74707,-0.34638,-0.37126,-0.42905,
69.06250,0.18311,4.66919,-1.73950,0.14453,-0.56641,0.84692,,-0.74702,-0.34618,-0.37151,-0.42907,
69.07031,-0.06104,4.51660,-1.58691,0.15356,-0.57178,0.84595,,-0.74697,-0.34598,-0.37175,-0.42911,
69.07813,-0.48828,4.69971,-1.28174,0.14844,-0.57422,0.84790,,-0.74692,-0.34576,-0.37198,-0.42918,
69.08594,-0.79346,4.51660,-1.34277,0.15210,-0.57788,0.83765,,-0.74688,-0.34553,-0.37219,-0.42925,
69.09375,-0.67139,5.06592,-1.12915,0.14502,-0.58325,0.83228,,-0.74682,-0.34529,-0.37243,-0.42934,
69.10156,-0.18311,5.27954,-1.09863,0.14209,-0.58057,0.84253,,-0.74674,-0.34507,-0.37269,-0.42942,
69.10938,-0.39673,5.09644,-1.12915,0.13989,-0.58179,0.84399,,-0.74667,-0.34485,-0.37294,-0.42950,
69.11719,-0.76294,4.97437,-1.19019,0.14331,-0.58545,0.83398,,-0.74662,-0.34461,-0.37318,-0.42959,
69.12500,0.03052,5.21851,-1.25122,0.14136,-0.57935,0.84033,,-0.74654,-0.34440,-0.37344,-0.42966,
69.13281,0.18311,5.00488,-1.31226,0.14087,-0.57764,0.84546,,-0.74647,-0.34420,-0.37371,-0.42971,
69.14063,-0.45776,4.82178,-1.37329,0.14453,-0.58398,0.83887,,-0.74642,-0.34398,-0.37395,-0.42978,
69.14844,0.06104,5.12695,-1.34277,0.14258,-0.58301,0.83594,,-0.74634,-0.34377,-0.37421,-0.42984,
69.15625,0.51880,5.06592,-1.40381,0.13989,-0.58081,0.83813,,-0.74626,-0.34359,-0.37449,-0.42988,
69.16406,0.21362,4.82178,-1.55640,0.14111,-0.58496,0.83862,,-0.74620,-0.34339,-0.37476,-0.42992,
69.17188,0.30518,4.97437,-1.55640,0.14111,-0.58521,0.83032,,-0.74613,-0.34319,-0.37503,-0.42996,
69.17969,1.19019,5.15747,-1.58691,0.14282,-0.58301,0.83667,,-0.74603,-0.34304,-0.37534,-0.42998,
69.18750,1.46484,5.06592,-1.61743,0.13892,-0.57788,0.84375,,-0.74594,-0.34290,-0.37565,-0.42999,
69.19531,1.09863,5.12695,-1.64795,0.13965,-0.58057,0.84131,,-0.74585,-0.34273,-0.37595,-0.43000,
69.20313,1.43433,4.97437,-1.70898,0.13989,-0.57568,0.83008,,-0.74576,-0.34259,-0.37626,-0.43001,
69.21094,1.89209,4.88281,-1.92261,0.14063,-0.57568,0.84497,,-0.74566,-0.34247,-0.37658,-0.42998,
69.21875,1.70898,4.94385,-1.92261,0.13770,-0.57129,0.84790,,-0.74557,-0.34234,-0.37690,-0.42997,
69.22656,0.79346,4.45557,-2.13623,0.14429,-0.57959,0.83618,,-0.74552,-0.34217,-0.37718,-0.42995,
69.23438,1.40381,4.76074,-2.01416,0.13428,-0.58276,0.84155,,-0.74544,-0.34202,-0.37748,-0.42993,
69.24219,1.61743,4.54712,-2.07520,0.14331,-0.57471,0.85132,,-0.74537,-0.34189,-0.37778,-0.42990,
69.25000,0.73242,4.27246,-2.22778,0.13818,-0.58105,0.84619,,-0.74533,-0.34172,-0.37805,-0.42988,
69.25781,0.51880,3.93677,-2.44141,0.14185,-0.58618,0.83228,,-0.74531,-0.34154,-0.37829,-0.42984,
69.26563,1.06812,4.05884,-2.34985,0.13818,-0.58252,0.84058,,-0.74526,-0.34139,-0.37856,-0.42980,
69.27344,0.97656,3.99780,-2.59399,0.14258,-0.57813,0.84961,,-0.74523,-0.34123,-0.37882,-0.42975,
69.28125,0.48828,3.78418,-2.62451,0.15405,-0.58301,0.83569,,-0.74522,-0.34105,-0.37906,-0.42970,
69.28906,0.67139,3.99780,-2.47192,0.15137,-0.58643,0.83374,,-0.74519,-0.34088,-0.37932,-0.42966,
69.29688,1.49536,4.45557,-2.44141,0.14771,-0.58154,0.84033,,-0.74513,-0.34073,-0.37962,-0.42961,
69.30469,1.34277,4.33350,-2.50244,0.14941,-0.57813,0.84302,,-0.74508,-0.34059,-0.37991,-0.42956,
69.31250,1.22070,4.42505,-2.53296,0.15405,-0.57642,0.83911,,-0.74503,-0.34043,-0.38020,-0.42951,
69.32031,1.43433,4.85229,-2.47192,0.15356,-0.57837,0.83838,,-0.74497,-0.34027,-0.38052,-0.42947,
69.32813,1.46484,5.15747,-2.22778,0.15625,-0.57666,0.84009,,-0.74488,-0.34011,-0.38085,-0.42945,
69.33594,1.49536,5.43213,-2.01416,0.15674,-0.57275,0.84033,,-0.74479,-0.33995,-0.38119,-0.42944,
69.34375,1.55640,5.52368,-1.83105,0.15454,-0.57568,0.84546,,-0.74468,-0.33979,-0.38153,-0.42945,
69.35156,1.31226,5.82886,-1.67847,0.14673,-0.57471,0.84058,,-0.74457,-0.33962,-0.38188,-0.42947,
69.35938,1.43433,5.98145,-1.58691,0.14844,-0.57471,0.84497,,-0.74444,-0.33945,-0.38223,-0.42950,
69.36719,1.25122,6.07300,-1.64795,0.14185,-0.57397,0.84521,,-0.74432,-0.33927,-0.38259,-0.42954,
69.37500,1.12915,5.95093,-1.61743,0.14233,-0.57397,0.84497,,-0.74421,-0.33908,-0.38294,-0.42957,
69.38281,1.06812,5.95093,-1.55640,0.14380,-0.57886,0.84106,,-0.74409,-0.33890,-0.38328,-0.42961,
69.39063,1.06812,5.95093,-1.67847,0.14063,-0.58325,0.84277,,-0.74398,-0.33871,-0.38363,-0.42965,
69.39844,1.06812,5.98145,-1.73950,0.13892,-0.58252,0.83862,,-0.74387,-0.33852,-0.38397,-0.42968,
69.40625,1.28174,6.10352,-1.95313,0.14160,-0.57861,0.84253,,-0.74376,-0.33833,-0.38434,-0.42970,
69.41406,1.31226,5.92041,-1.92261,0.13989,-0.57471,0.84717,,-0.74365,-0.33814,-0.38470,-0.42971,
69.42188,0.94604,5.85938,-2.01416,0.13525,-0.57959,0.84180,,-0.74355,-0.33794,-0.38504,-0.42973,
69.42969,1.15967,5.67627,-2.22778,0.13916,-0.58374,0.83545,,-0.74346,-0.33775,-0.38539,-0.42973,
69.43750,1.55640,5.49316,-2.25830,0.14160,-0.57715,0.84546,,-0.74337,-0.33758,-0.38574,-0.42971,
69.44531,1.46484,5.43213,-2.31934,0.14258,-0.57690,0.84448,,-0.74328,-0.33741,-0.38608,-0.42969,
69.45313,1.37329,5.24902,-2.50244,0.14209,-0.57153,0.84229,,-0.74320,-0.33724,-0.38642,-0.42965,
69.46094,1.34277,5.40161,-2.41089,0.14209,-0.57031,0.84424,,-0.74312,-0.33706,-0.38676,-0.42963,
69.46875,1.09863,5.37109,-2.50244,0.14551,-0.56763,0.85010,,-0.74305,-0.33686,-0.38710,-0.42961,
69.47656,0.12207,5.61523,-2.31934,0.14771,-0.56519,0.85303,,-0.74298,-0.33662,-0.38741,-0.42963,
69.48438,-0.64087,4.82178,-2.53296,0.13574,-0.57544,0.84961,,-0.74296,-0.33635,-0.38767,-0.42963,
69.49219,-0.82397,4.05884,-2.74658,0.14819,-0.57642,0.83618,,-0.74297,-0.33610,-0.38789,-0.42962,
69.50000,-0.97656,3.32642,-2.86865,0.14551,-0.58252,0.83765,,-0.74301,-0.33585,-0.38806,-0.42959,
69.50781,-0.57983,4.21143,-2.62451,0.14429,-0.58179,0.83252,,-0.74301,-0.33560,-0.38829,-0.42957,
69.51563,0.36621,4.63867,-2.65503,0.14233,-0.57837,0.84229,,-0.74298,-0.33539,-0.38857,-0.42955,
69.52344,0.42725,4.88281,-2.44141,0.14868,-0.57300,0.84546,,-0.74293,-0.33518,-0.38886,-0.42953,
69.53125,-0.12207,4.88281,-2.47192,0.15063,-0.58252,0.83081,,-0.74289,-0.33494,-0.38914,-0.42953,
69.53906,0.45776,5.40161,-2.28882,0.14600,-0.58398,0.83252,,-0.74283,-0.33472,-0.38945,-0.42954,
69.54688,1.55640,5.46265,-2.04468,0.14136,-0.57397,0.83984,,-0.74273,-0.33455,-0.38979,-0.42953,
69.55469,0.97656,5.67627,-2.07520,0.13989,-0.57495,0.84937,,-0.74263,-0.33436,-0.39013,-0.42953,
69.56250,0.57983,5.58472,-2.07520,0.14111,-0.57349,0.83789,,-0.74255,-0.33414,-0.39045,-0.42955,
69.57031,1.06812,5.67627,-1.89209,0.13940,-0.57544,0.83960,,-0.74245,-0.33396,-0.39078,-0.42957,
69.57813,1.19019,5.73730,-1.80054,0.14673,-0.57886,0.84106,,-0.74234,-0.33377,-0.39112,-0.42958,
69.58594,1.28174,5.70679,-1.61743,0.14233,-0.57642,0.84229,,-0.74223,-0.33360,-0.39146,-0.42961,
69.59375,1.09863,5.88989,-1.58691,0.14307,-0.57813,0.83936,,-0.74211,-0.33342,-0.39180,-0.42964,
69.60156,1.34277,5.85938,-1.46484,0.13892,-0.57666,0.84082,,-0.74199,-0.33325,-0.39214,-0.42967,
69.60938,1.55640,5.85938,-1.46484,0.14185,-0.56982,0.84497,,-0.74186,-0.33309,-0.39249,-0.42970,
69.61719,1.06812,5.67627,-1.43433,0.14087,-0.57080,0.84985,,-0.74175,-0.33292,-0.39282,-0.42974,
69.62500,0.70190,5.43213,-1.49536,0.14282,-0.57520,0.84839,,-0.74165,-0.33273,-0.39312,-0.42978,
69.63281,0.79346,5.31006,-1.43433,0.14014,-0.57837,0.83984,,-0.74155,-0.33255,-0.39342,-0.42981,
69.64063,1.22070,5.37109,-1.46484,0.14087,-0.56860,0.84790,,-0.74144,-0.33239,-0.39373,-0.42984,
69.64844,1.12915,5.46265,-1.34277,0.14014,-0.56567,0.85181,,-0.74133,-0.33223,-0.39404,-0.42987,
69.65625,0.06104,5.24902,-1.49536,0.13794,-0.57373,0.84717,,-0.74125,-0.33201,-0.39432,-0.42992,
69.66406,0.18311,5.00488,-1.52588,0.14404,-0.57300,0.84375,,-0.74117,-0.33181,-0.39458,-0.42996,
69.67188,0.30518,5.18799,-1.52588,0.14478,-0.57617,0.86035,,-0.74109,-0.33160,-0.39486,-0.43001,
69.67969,0.18311,5.24902,-1.34277,0.12891,-0.57227,0.85132,,-0.74101,-0.33140,-0.39514,-0.43006,
69.68750,-0.57983,4.57764,-1.49536,0.13916,-0.57910,0.83740,,-0.74096,-0.33117,-0.39536,-0.43011,
69.69531,-0.06104,4.63867,-1.52588,0.13721,-0.58179,0.82910,,-0.74090,-0.33096,-0.39560,-0.43015,
69.70313,1.00708,4.39453,-1.52588,0.13745,-0.57642,0.84351,,-0.74082,-0.33082,-0.39586,-0.43016,
69.71094,1.15967,4.66919,-1.31226,0.13452,-0.57471,0.83203,,-0.74073,-0.33068,-0.39613,-0.43017,
69.71875,1.80054,5.43213,-1.00708,0.11523,-0.59570,0.84717,,-0.74059,-0.33056,-0.39645,-0.43021,
69.72656,2.07520,4.08936,-1.70898,0.14258,-0.56689,0.84106,,-0.74050,-0.33047,-0.39673,-0.43016,
69.73438,1.40381,4.42505,-1.70898,0.13037,-0.58301,0.83350,,-0.74042,-0.33034,-0.39701,-0.43015,
69.74219,1.77002,4.18091,-1.92261,0.13208,-0.58301,0.83008,,-0.74035,-0.33023,-0.39729,-0.43011,
69.75000,2.92969,3.90625,-1.98364,0.13940,-0.56836,0.85522,,-0.74025,-0.33019,-0.39759,-0.43003,
69.75781,1.64795,3.81470,-2.22778,0.14673,-0.56909,0.85449,,-0.74020,-0.33007,-0.39786,-0.42996,
69.76563,0.88501,3.69263,-2.22778,0.14893,-0.57495,0.84155,,-0.74016,-0.32993,-0.39809,-0.42992,
69.77344,1.43433,3.87573,-2.19727,0.15259,-0.57471,0.83862,,-0.74011,-0.32980,-0.39835,-0.42987,
69.78125,1.70898,4.30298,-2.01416,0.15112,-0.56665,0.85498,,-0.74003,-0.32968,-0.39864,-0.42983,
69.78906,1.28174,4.27246,-1.95313,0.14941,-0.56787,0.85693,,-0.73996,-0.32954,-0.39891,-0.42980,
69.79688,0.51880,4.24194,-1.92261,0.14819,-0.57104,0.83960,,-0.73991,-0.32937,-0.39915,-0.42979,
69.80469,0.76294,4.08936,-1.92261,0.15039,-0.57422,0.84326,,-0.73986,-0.32921,-0.39940,-0.42978,
69.81250,0.91553,4.51660,-1.83105,0.15088,-0.56860,0.85059,,-0.73979,-0.32905,-0.39967,-0.42977,
69.82031,0.18311,4.36401,-1.80054,0.14868,-0.57446,0.84521,,-0.73974,-0.32886,-0.39991,-0.42978,
69.82813,0.12207,4.54712,-1.67847,0.15137,-0.57764,0.84082,,-0.73968,-0.32866,-0.40015,-0.42981,
69.83594,0.36621,4.97437,-1.64795,0.13403,-0.57495,0.84741,,-0.73961,-0.32846,-0.40042,-0.42983,
69.84375,-0.03052,4.76074,-1.98364,0.13159,-0.57617,0.85156,,-0.73956,-0.32824,-0.40068,-0.42985,
69.85156,-0.30518,4.24194,-2.13623,0.13110,-0.58057,0.84521,,-0.73953,-0.32802,-0.40090,-0.42985,
69.85938,-0.33569,4.08936,-2.68555,0.13770,-0.58301,0.84058,,-0.73952,-0.32778,-0.40113,-0.42983,
69.86719,0.30518,4.08936,-2.83813,0.13916,-0.57422,0.84790,,-0.73951,-0.32758,-0.40139,-0.42978,
69.87500,0.09155,3.90625,-2.86865,0.13916,-0.57153,0.85059,,-0.73950,-0.32736,-0.40162,-0.42973,
69.88281,-0.39673,3.75366,-2.92969,0.14697,-0.57153,0.84009,,-0.73952,-0.32713,-0.40184,-0.42968,
69.89063,0.03052,4.05884,-2.74658,0.14746,-0.56934,0.84399,,-0.73950,-0.32691,-0.40208,-0.42965,
69.89844,-0.24414,4.24194,-2.71606,0.14795,-0.57129,0.84717,,-0.73949,-0.32668,-0.40232,-0.42962,
69.90625,-0.36621,4.08936,-2.50244,0.15308,-0.56567,0.84424,,-0.73948,-0.32645,-0.40254,-0.42960,
69.91406,-0.57983,4.54712,-2.41089,0.15356,-0.57153,0.84277,,-0.73946,-0.32619,-0.40278,-0.42961,
69.92188,-0.45776,4.63867,-2.10571,0.15503,-0.57178,0.84009,,-0.73942,-0.32595,-0.40302,-0.42963,
69.92969,-0.45776,4.69971,-1.95313,0.15405,-0.57690,0.83936,,-0.73938,-0.32571,-0.40326,-0.42966,
69.93750,-0.27466,5.09644,-1.70898,0.15576,-0.57568,0.83838,,-0.73932,-0.32548,-0.40352,-0.42970,
69.94531,-0.12207,5.18799,-1.55640,0.15234,-0.57178,0.84253,,-0.73924,-0.32525,-0.40379,-0.42975,
69.95313,0.09155,5.46265,-1.43433,0.14966,-0.57397,0.84204,,-0.73915,-0.32503,-0.40407,-0.42981,
69.96094,-0.24414,5.52368,-1.43433,0.14526,-0.57813,0.83789,,-0.73907,-0.32480,-0.40435,-0.42987,
69.96875,-0.06104,5.49316,-1.37329,0.14453,-0.58154,0.83813,,-0.73898,-0.32457,-0.40462,-0.42994,
69.97656,0.64087,5.73730,-1.31226,0.14160,-0.57764,0.83838,,-0.73886,-0.32437,-0.40493,-0.42999,
69.98438,0.67139,5.49316,-1.40381,0.14111,-0.57593,0.85107,,-0.73876,-0.32418,-0.40524,-0.43003,
69.99219,0.24414,5.55420,-1.49536,0.13867,-0.57544,0.84131,,-0.73866,-0.32397,-0.40553,-0.43008,
70.00000,0.54932,5.18799,-1.64795,0.13721,-0.57983,0.83521,,-0.73858,-0.32377,-0.40582,-0.43011,
70.00781,0.91553,5.31006,-1.58691,0.13721,-0.57617,0.84375,,-0.73848,-0.32359,-0.40612,-0.43013,
70.01563,0.57983,4.88281,-1.73950,0.13940,-0.57007,0.84863,,-0.73840,-0.32341,-0.40639,-0.43014,
70.02344,0.12207,4.66919,-2.04468,0.13940,-0.58105,0.83765,,-0.73835,-0.32319,-0.40665,-0.43015,
70.03125,0.33569,4.73022,-2.07520,0.14404,-0.58032,0.83740,,-0.73829,-0.32299,-0.40692,-0.43015,
70.03906,0.85449,4.85229,-1.95313,0.14404,-0.57104,0.84717,,-0.73821,-0.32281,-0.40720,-0.43014,
70.04688,0.09155,4.66919,-2.07520,0.14575,-0.57471,0.84741,,-0.73816,-0.32260,-0.40746,-0.43015,
70.05469,0.06104,4.69971,-1.95313,0.14844,-0.57764,0.84009,,-0.73811,-0.32238,-0.40771,-0.43016,
70.06250,0.73242,4.76074,-1.92261,0.14941,-0.57617,0.84595,,-0.73804,-0.32220,-0.40799,-0.43015,
70.07031,0.51880,4.94385,-1.73950,0.14380,-0.57178,0.84668,,-0.73796,-0.32201,-0.40826,-0.43017,
70.07813,0.12207,4.76074,-1.80054,0.14844,-0.57422,0.84106,,-0.73790,-0.32180,-0.40852,-0.43019,
70.08594,0.33569,5.03540,-1.80054,0.14771,-0.57617,0.83691,,-0.73782,-0.32160,-0.40880,-0.43021,
70.09375,0.73242,5.18799,-1.55640,0.14502,-0.57544,0.84741,,-0.73773,-0.32142,-0.40909,-0.43024,
70.10156,0.48828,5.12695,-1.55640,0.14331,-0.57520,0.84766,,-0.73764,-0.32122,-0.40936,-0.43027,
70.10938,0.24414,5.15747,-1.58691,0.14575,-0.58008,0.83740,,-0.73755,-0.32101,-0.40964,-0.43030,
70.11719,0.97656,5.37109,-1.61743,0.14355,-0.57690,0.84033,,-0.73745,-0.32084,-0.40995,-0.43032,
70.12500,1.09863,5.43213,-1.52588,0.14355,-0.57104,0.84790,,-0.73734,-0.32067,-0.41026,-0.43034,
70.13281,0.54932,4.94385,-1.55640,0.14722,-0.57593,0.84497,,-0.73726,-0.32048,-0.41053,-0.43036,
70.14063,0.79346,5.21851,-1.40381,0.14771,-0.57666,0.83765,,-0.73715,-0.32030,-0.41082,-0.43039,
70.14844,1.15967,5.27954,-1.37329,0.14990,-0.57642,0.84570,,-0.73704,-0.32014,-0.41112,-0.43042,
70.15625,0.82397,5.34058,-1.37329,0.14307,-0.57642,0.84570,,-0.73693,-0.31997,-0.41142,-0.43045,
70.16406,0.67139,5.09644,-1.55640,0.14160,-0.57983,0.83911,,-0.73684,-0.31978,-0.41170,-0.43047,
70.17188,0.97656,5.03540,-1.61743,0.14111,-0.57886,0.83984,,-0.73675,-0.31961,-0.41199,-0.43048,
70.17969,1.09863,4.97437,-1.70898,0.14380,-0.57104,0.84644,,-0.73665,-0.31945,-0.41228,-0.43049,
70.18750,0.54932,4.91333,-1.73950,0.14258,-0.57275,0.84521,,-0.73657,-0.31926,-0.41256,-0.43050,
70.19531,0.45776,4.91333,-1.67847,0.14551,-0.57471,0.84058,,-0.73649,-0.31907,-0.41283,-0.43052,
70.20313,0.94604,4.97437,-1.58691,0.14380,-0.57251,0.84277,,-0.73640,-0.31890,-0.41311,-0.43053,
70.21094,0.67139,5.09644,-1.61743,0.14209,-0.57104,0.84717,,-0.73631,-0.31872,-0.41339,-0.43055,
70.21875,0.42725,5.03540,-1.58691,0.14160,-0.57349,0.84302,,-0.73623,-0.31852,-0.41367,-0.43058,
70.22656,0.42725,4.97437,-1.49536,0.14185,-0.58130,0.83594,,-0.73614,-0.31833,-0.41394,-0.43061,
70.23438,0.64087,4.91333,-1.49536,0.13867,-0.57715,0.84082,,-0.73605,-0.31815,-0.41421,-0.43063,
70.24219,0.88501,4.79126,-1.58691,0.14038,-0.57153,0.84790,,-0.73596,-0.31799,-0.41448,-0.43064,
70.25000,0.48828,4.66919,-1.77002,0.14209,-0.57910,0.84229,,-0.73589,-0.31780,-0.41474,-0.43065,
70.25781,0.42725,4.60815,-1.73950,0.13940,-0.57813,0.84082,,-0.73583,-0.31761,-0.41499,-0.43066,
70.26563,0.91553,4.82178,-1.73950,0.14648,-0.57544,0.84546,,-0.73574,-0.31744,-0.41527,-0.43066,
70.27344,0.82397,4.91333,-1.80054,0.14185,-0.57690,0.84790,,-0.73566,-0.31726,-0.41556,-0.43066,
70.28125,0.54932,4.73022,-1.80054,0.13916,-0.57422,0.84155,,-0.73558,-0.31708,-0.41582,-0.43066,
70.28906,0.97656,4.82178,-1.80054,0.14722,-0.57910,0.83667,,-0.73550,-0.31691,-0.41610,-0.43066,
70.29688,1.28174,5.00488,-1.86157,0.14551,-0.57397,0.84595,,-0.73540,-0.31675,-0.41641,-0.43065,
70.30469,1.25122,4.97437,-1.73950,0.14404,-0.57324,0.84790,,-0.73531,-0.31659,-0.41670,-0.43064,
70.31250,0.94604,4.94385,-1.77002,0.14966,-0.56909,0.84399,,-0.73522,-0.31642,-0.41699,-0.43064,
