Gait Up - Physilog data export
Created on: 2020-07-20 10:37:32
Total data points: 10837

Time [128 hz],Gyro [128 hz],,,Accel [128 hz],,,Event [128 hz],Quaternion [128 hz],,,,
Time,Gyro X,Gyro Y,Gyro Z,Accel X,Accel Y,Accel Z,Event,Quat W,Quat X,Quat Y,Quat Z,
[s],[deg/s],[deg/s],[deg/s],[g],[g],[g],[],[],[],[],[],
68.57031,1.95313,-3.44849,-1.22070,-0.13978,-0.40762,0.90777,,-0.65624,-0.30425,-0.36117,-0.58850,
68.57813,1.86157,-3.38745,-1.28174,-0.14126,-0.40885,0.90607,,-0.65635,-0.30441,-0.36110,-0.58834,
68.58594,1.95313,-3.47900,-1.31226,-0.14248,-0.40811,0.90461,,-0.65647,-0.30457,-0.36103,-0.58817,
68.59375,1.98364,-3.50952,-1.34277,-0.14101,-0.40713,0.90509,,-0.65658,-0.30474,-0.36096,-0.58800,
68.60156,2.04468,-3.60107,-1.43433,-0.14297,-0.40590,0.90899,,-0.65670,-0.30491,-0.36088,-0.58782,
68.60938,2.07520,-3.72314,-1.52588,-0.14101,-0.40811,0.90923,,-0.65683,-0.30509,-0.36081,-0.58763,
68.61719,1.89209,-3.66211,-1.67847,-0.13856,-0.41130,0.90850,,-0.65697,-0.30525,-0.36073,-0.58745,
68.62500,1.83105,-3.60107,-1.52588,-0.13586,-0.40615,0.90947,,-0.65709,-0.30541,-0.36065,-0.58727,
68.63281,1.67847,-3.66211,-1.49536,-0.13610,-0.41154,0.90704,,-0.65723,-0.30556,-0.36057,-0.58709,
68.64063,1.73950,-3.66211,-1.46484,-0.13390,-0.41228,0.90947,,-0.65735,-0.30572,-0.36048,-0.58692,
68.64844,1.67847,-3.50952,-1.37329,-0.13586,-0.41253,0.90314,,-0.65748,-0.30587,-0.36039,-0.58675,
68.65625,1.80054,-3.54004,-1.31226,-0.13831,-0.41179,0.90582,,-0.65760,-0.30604,-0.36031,-0.58659,
68.66406,1.77002,-3.41797,-1.22070,-0.13929,-0.40909,0.90923,,-0.65771,-0.30619,-0.36023,-0.58643,
68.67188,1.98364,-3.29590,-1.25122,-0.13684,-0.41105,0.90801,,-0.65781,-0.30635,-0.36017,-0.58627,
68.67969,1.98364,-3.29590,-1.22070,-0.13880,-0.40787,0.90582,,-0.65792,-0.30651,-0.36010,-0.58610,
68.68750,1.77002,-3.17383,-1.12915,-0.13561,-0.40811,0.91069,,-0.65802,-0.30666,-0.36003,-0.58595,
68.69531,1.70898,-3.11279,-1.06812,-0.13684,-0.40615,0.90923,,-0.65812,-0.30681,-0.35996,-0.58581,
68.70313,1.52588,-3.11279,-1.00708,-0.13463,-0.40664,0.91045,,-0.65822,-0.30695,-0.35988,-0.58567,
68.71094,1.37329,-2.92969,-0.91553,-0.13660,-0.40639,0.91240,,-0.65832,-0.30707,-0.35980,-0.58555,
68.71875,1.34277,-2.92969,-0.82397,-0.13905,-0.40836,0.91191,,-0.65841,-0.30720,-0.35972,-0.58543,
68.72656,1.22070,-2.86865,-0.91553,-0.14395,-0.40836,0.90996,,-0.65851,-0.30732,-0.35963,-0.58531,
68.73438,1.09863,-2.80762,-1.00708,-0.14420,-0.40713,0.90680,,-0.65861,-0.30743,-0.35955,-0.58519,
68.74219,0.94604,-3.05176,-1.06812,-0.14543,-0.41302,0.90022,,-0.65873,-0.30753,-0.35945,-0.58506,
68.75000,0.97656,-2.99072,-1.06812,-0.14493,-0.40738,0.90582,,-0.65884,-0.30764,-0.35935,-0.58494,
68.75781,1.09863,-3.29590,-1.22070,-0.14420,-0.41154,0.90314,,-0.65896,-0.30776,-0.35925,-0.58480,
68.76563,1.03760,-3.32642,-1.34277,-0.14420,-0.41032,0.90534,,-0.65909,-0.30788,-0.35915,-0.58465,
68.77344,1.09863,-3.41797,-1.34277,-0.14297,-0.41081,0.90363,,-0.65922,-0.30800,-0.35905,-0.58450,
68.78125,1.03760,-3.50952,-1.37329,-0.14763,-0.40860,0.90680,,-0.65936,-0.30813,-0.35894,-0.58435,
68.78906,1.15967,-3.69263,-1.49536,-0.14395,-0.40958,0.90753,,-0.65950,-0.30826,-0.35883,-0.58419,
68.79688,1.03760,-3.69263,-1.55640,-0.14150,-0.40958,0.90655,,-0.65965,-0.30839,-0.35871,-0.58403,
68.80469,1.12915,-3.72314,-1.61743,-0.14052,-0.40762,0.90582,,-0.65980,-0.30852,-0.35860,-0.58386,
68.81250,1.03760,-3.69263,-1.58691,-0.14297,-0.41130,0.90558,,-0.65994,-0.30864,-0.35849,-0.58370,
68.82031,1.00708,-3.78418,-1.64795,-0.14297,-0.41449,0.90680,,-0.66010,-0.30877,-0.35837,-0.58353,
68.82813,1.12915,-3.84521,-1.70898,-0.14224,-0.41375,0.90582,,-0.66025,-0.30890,-0.35825,-0.58335,
68.83594,1.25122,-3.78418,-1.67847,-0.14175,-0.41351,0.90728,,-0.66040,-0.30904,-0.35815,-0.58318,
68.84375,1.28174,-3.87573,-1.58691,-0.14052,-0.41498,0.90704,,-0.66055,-0.30918,-0.35803,-0.58300,
68.85156,1.40381,-3.96729,-1.64795,-0.13758,-0.41596,0.90412,,-0.66070,-0.30933,-0.35792,-0.58282,
68.85938,1.49536,-3.93677,-1.58691,-0.14077,-0.41498,0.90704,,-0.66084,-0.30949,-0.35782,-0.58264,
68.86719,1.49536,-3.96729,-1.58691,-0.13929,-0.41620,0.90728,,-0.66099,-0.30964,-0.35771,-0.58246,
68.87500,1.73950,-4.08936,-1.61743,-0.13635,-0.41817,0.90485,,-0.66113,-0.30981,-0.35761,-0.58227,
68.88281,2.01416,-4.15039,-1.46484,-0.13684,-0.41817,0.90631,,-0.66127,-0.31000,-0.35751,-0.58208,
68.89063,2.16675,-4.08936,-1.46484,-0.13782,-0.41964,0.90241,,-0.66139,-0.31020,-0.35742,-0.58188,
68.89844,2.56348,-4.02832,-1.37329,-0.13978,-0.41571,0.90363,,-0.66151,-0.31041,-0.35734,-0.58168,
68.90625,2.83813,-3.96729,-1.34277,-0.13929,-0.41743,0.90485,,-0.66162,-0.31063,-0.35728,-0.58148,
68.91406,2.83813,-4.21143,-1.37329,-0.13978,-0.41817,0.90582,,-0.66173,-0.31087,-0.35721,-0.58127,
68.92188,3.26538,-4.21143,-1.28174,-0.13978,-0.41743,0.90339,,-0.66183,-0.31112,-0.35716,-0.58105,
68.92969,3.44849,-4.24194,-1.28174,-0.14273,-0.41228,0.90534,,-0.66193,-0.31138,-0.35711,-0.58083,
68.93750,3.60107,-4.21143,-1.34277,-0.14469,-0.41473,0.90436,,-0.66202,-0.31165,-0.35707,-0.58061,
68.94531,3.69263,-4.36401,-1.40381,-0.14175,-0.41056,0.90217,,-0.66212,-0.31192,-0.35702,-0.58037,
68.95313,3.66211,-4.45557,-1.52588,-0.14371,-0.40468,0.90631,,-0.66223,-0.31220,-0.35698,-0.58013,
68.96094,3.75366,-4.57764,-1.55640,-0.14420,-0.40272,0.90631,,-0.66234,-0.31248,-0.35693,-0.57988,
68.96875,3.54004,-4.76074,-1.67847,-0.14052,-0.40443,0.90826,,-0.66246,-0.31276,-0.35687,-0.57963,
68.97656,3.23486,-4.76074,-1.89209,-0.13733,-0.40762,0.90801,,-0.66260,-0.31302,-0.35680,-0.57937,
68.98438,3.14331,-4.57764,-1.98364,-0.14052,-0.41056,0.91045,,-0.66274,-0.31326,-0.35674,-0.57912,
68.99219,3.02124,-4.39453,-1.86157,-0.13120,-0.41154,0.91166,,-0.66287,-0.31350,-0.35667,-0.57888,
69.00000,3.08228,-4.21143,-1.77002,-0.13831,-0.41032,0.90996,,-0.66300,-0.31373,-0.35662,-0.57864,
69.00781,3.08228,-4.08936,-1.70898,-0.13856,-0.40934,0.90947,,-0.66312,-0.31396,-0.35657,-0.57841,
69.01563,2.92969,-4.11987,-1.52588,-0.13807,-0.41130,0.90947,,-0.66323,-0.31419,-0.35651,-0.57820,
69.02344,2.92969,-4.02832,-1.49536,-0.13807,-0.40836,0.90753,,-0.66334,-0.31441,-0.35646,-0.57798,
69.03125,3.11279,-3.84521,-1.46484,-0.14003,-0.40713,0.91118,,-0.66344,-0.31464,-0.35641,-0.57777,
69.03906,2.92969,-4.02832,-1.49536,-0.13733,-0.40787,0.90874,,-0.66355,-0.31487,-0.35636,-0.57755,
69.04688,2.96021,-3.90625,-1.58691,-0.14346,-0.40787,0.90874,,-0.66366,-0.31509,-0.35631,-0.57734,
69.05469,2.80762,-4.02832,-1.52588,-0.13782,-0.40468,0.90777,,-0.66378,-0.31530,-0.35625,-0.57712,
69.06250,2.53296,-3.90625,-1.67847,-0.13414,-0.40689,0.90972,,-0.66390,-0.31550,-0.35618,-0.57691,
69.07031,2.34985,-3.81470,-1.58691,-0.13512,-0.40909,0.90972,,-0.66402,-0.31569,-0.35612,-0.57671,
69.07813,2.25830,-3.81470,-1.43433,-0.13095,-0.40296,0.91288,,-0.66414,-0.31588,-0.35604,-0.57652,
69.08594,1.83105,-3.54004,-1.34277,-0.13316,-0.40762,0.91166,,-0.66426,-0.31604,-0.35596,-0.57635,
69.09375,1.70898,-3.57056,-1.40381,-0.13439,-0.40909,0.90923,,-0.66438,-0.31619,-0.35587,-0.57618,
69.10156,1.58691,-3.44849,-1.25122,-0.14003,-0.40909,0.90972,,-0.66449,-0.31634,-0.35578,-0.57602,
69.10938,1.61743,-3.29590,-1.34277,-0.14199,-0.41032,0.90387,,-0.66461,-0.31648,-0.35570,-0.57586,
69.11719,1.61743,-3.41797,-1.31226,-0.14052,-0.40811,0.90607,,-0.66472,-0.31663,-0.35562,-0.57570,
69.12500,1.52588,-3.57056,-1.46484,-0.14224,-0.40713,0.90436,,-0.66485,-0.31677,-0.35553,-0.57553,
69.13281,1.46484,-3.57056,-1.52588,-0.14248,-0.41105,0.90923,,-0.66498,-0.31691,-0.35543,-0.57535,
69.14063,1.46484,-3.60107,-1.58691,-0.13856,-0.40958,0.90607,,-0.66512,-0.31705,-0.35534,-0.57518,
69.14844,1.58691,-3.78418,-1.64795,-0.13856,-0.40762,0.90485,,-0.66526,-0.31720,-0.35525,-0.57499,
69.15625,1.55640,-3.66211,-1.55640,-0.13905,-0.41154,0.90777,,-0.66539,-0.31735,-0.35515,-0.57482,
69.16406,1.64795,-3.72314,-1.49536,-0.13709,-0.40983,0.90607,,-0.66552,-0.31750,-0.35506,-0.57464,
69.17188,1.77002,-3.75366,-1.40381,-0.13856,-0.41449,0.90461,,-0.66564,-0.31766,-0.35497,-0.57446,
69.17969,1.95313,-3.78418,-1.31226,-0.14101,-0.41424,0.90339,,-0.66576,-0.31784,-0.35488,-0.57428,
69.18750,2.13623,-3.93677,-1.28174,-0.13905,-0.41056,0.90047,,-0.66588,-0.31803,-0.35479,-0.57410,
69.19531,2.34985,-3.96729,-1.19019,-0.13929,-0.41498,0.90436,,-0.66599,-0.31823,-0.35470,-0.57391,
69.20313,2.71606,-3.99780,-1.12915,-0.14371,-0.41203,0.90339,,-0.66608,-0.31846,-0.35463,-0.57372,
69.21094,2.71606,-4.08936,-1.15967,-0.14150,-0.41081,0.90485,,-0.66619,-0.31868,-0.35455,-0.57352,
69.21875,2.89917,-4.27246,-1.25122,-0.14101,-0.41032,0.90558,,-0.66629,-0.31892,-0.35448,-0.57331,
69.22656,2.80762,-4.33350,-1.28174,-0.13660,-0.41203,0.90777,,-0.66640,-0.31916,-0.35440,-0.57310,
69.23438,2.83813,-4.21143,-1.25122,-0.14150,-0.40811,0.90753,,-0.66651,-0.31939,-0.35432,-0.57290,
69.24219,2.80762,-4.33350,-1.25122,-0.13709,-0.41203,0.90607,,-0.66662,-0.31963,-0.35424,-0.57269,
69.25000,2.68555,-4.36401,-1.31226,-0.13758,-0.40909,0.91142,,-0.66673,-0.31986,-0.35415,-0.57248,
69.25781,2.68555,-4.45557,-1.19019,-0.13316,-0.40811,0.90874,,-0.66684,-0.32010,-0.35406,-0.57227,
69.26563,2.53296,-4.33350,-1.12915,-0.13782,-0.40492,0.91166,,-0.66696,-0.32032,-0.35397,-0.57208,
69.27344,2.22778,-4.36401,-0.91553,-0.12482,-0.40272,0.91069,,-0.66706,-0.32054,-0.35385,-0.57190,
69.28125,1.92261,-3.99780,-0.91553,-0.13635,-0.40811,0.91507,,-0.66717,-0.32073,-0.35374,-0.57173,
69.28906,1.64795,-3.66211,-1.06812,-0.13512,-0.41105,0.90874,,-0.66728,-0.32090,-0.35364,-0.57157,
69.29688,1.70898,-3.75366,-0.91553,-0.13144,-0.40689,0.90972,,-0.66739,-0.32107,-0.35354,-0.57142,
69.30469,1.77002,-3.60107,-1.00708,-0.13586,-0.41056,0.90923,,-0.66749,-0.32123,-0.35344,-0.57126,
69.31250,1.70898,-3.60107,-1.15967,-0.13856,-0.41032,0.90801,,-0.66760,-0.32139,-0.35335,-0.57110,
69.32031,1.83105,-3.47900,-1.06812,-0.13267,-0.41105,0.90947,,-0.66771,-0.32156,-0.35326,-0.57094,
69.32813,1.83105,-3.47900,-1.06812,-0.13439,-0.41645,0.90631,,-0.66781,-0.32172,-0.35318,-0.57078,
69.33594,1.95313,-3.35693,-0.97656,-0.13488,-0.41375,0.90704,,-0.66790,-0.32189,-0.35310,-0.57063,
69.34375,2.22778,-3.32642,-0.94604,-0.13120,-0.41277,0.90680,,-0.66799,-0.32207,-0.35303,-0.57047,
69.35156,2.28882,-3.20435,-0.88501,-0.13635,-0.41400,0.90582,,-0.66806,-0.32224,-0.35297,-0.57032,
69.35938,2.56348,-3.35693,-0.85449,-0.13684,-0.41277,0.90241,,-0.66814,-0.32244,-0.35292,-0.57015,
69.36719,2.74658,-3.26538,-0.70190,-0.13856,-0.40639,0.90753,,-0.66820,-0.32265,-0.35287,-0.56999,
69.37500,2.83813,-3.41797,-0.73242,-0.14126,-0.41081,0.90582,,-0.66827,-0.32286,-0.35282,-0.56983,
69.38281,2.92969,-3.41797,-0.94604,-0.13929,-0.41056,0.90461,,-0.66834,-0.32307,-0.35278,-0.56965,
69.39063,3.11279,-3.41797,-1.03760,-0.14003,-0.40787,0.90607,,-0.66841,-0.32329,-0.35274,-0.56946,
69.39844,3.08228,-3.44849,-1.03760,-0.13905,-0.40787,0.90728,,-0.66848,-0.32351,-0.35271,-0.56927,
69.40625,3.11279,-3.60107,-0.91553,-0.13758,-0.41302,0.90314,,-0.66855,-0.32374,-0.35266,-0.56909,
69.41406,3.29590,-3.47900,-0.91553,-0.13856,-0.40615,0.90680,,-0.66861,-0.32398,-0.35263,-0.56890,
69.42188,3.26538,-3.54004,-0.94604,-0.13733,-0.40762,0.91166,,-0.66868,-0.32421,-0.35259,-0.56871,
69.42969,3.23486,-3.60107,-1.00708,-0.13782,-0.40762,0.90826,,-0.66875,-0.32444,-0.35256,-0.56852,
69.43750,3.17383,-3.63159,-0.94604,-0.13733,-0.40590,0.91215,,-0.66882,-0.32467,-0.35251,-0.56833,
69.44531,3.20435,-3.60107,-0.94604,-0.13512,-0.40517,0.90899,,-0.66889,-0.32491,-0.35247,-0.56814,
69.45313,3.08228,-3.66211,-1.06812,-0.14077,-0.40983,0.90728,,-0.66897,-0.32513,-0.35243,-0.56795,
69.46094,3.17383,-3.60107,-1.06812,-0.13978,-0.40811,0.91045,,-0.66904,-0.32536,-0.35239,-0.56775,
69.46875,3.11279,-3.69263,-1.12915,-0.13807,-0.40321,0.90801,,-0.66912,-0.32559,-0.35234,-0.56755,
69.47656,3.11279,-3.72314,-1.00708,-0.13782,-0.40787,0.91191,,-0.66920,-0.32582,-0.35229,-0.56736,
69.48438,2.99072,-3.84521,-1.06812,-0.13905,-0.40566,0.90899,,-0.66928,-0.32605,-0.35224,-0.56717,
69.49219,2.99072,-3.81470,-1.09863,-0.13782,-0.40443,0.90655,,-0.66937,-0.32628,-0.35218,-0.56697,
69.50000,2.83813,-3.75366,-1.15967,-0.13733,-0.40762,0.91118,,-0.66946,-0.32650,-0.35212,-0.56678,
69.50781,2.83813,-3.90625,-1.15967,-0.13439,-0.40689,0.91166,,-0.66955,-0.32672,-0.35206,-0.56658,
69.51563,2.77710,-3.78418,-1.09863,-0.13390,-0.40492,0.91045,,-0.66964,-0.32694,-0.35200,-0.56639,
69.52344,2.65503,-3.66211,-0.91553,-0.13537,-0.40321,0.90777,,-0.66972,-0.32715,-0.35193,-0.56621,
69.53125,2.68555,-3.60107,-0.82397,-0.13856,-0.40272,0.91118,,-0.66979,-0.32736,-0.35187,-0.56604,
69.53906,2.28882,-3.54004,-0.91553,-0.14052,-0.40223,0.91142,,-0.66988,-0.32755,-0.35179,-0.56587,
69.54688,2.19727,-3.78418,-0.88501,-0.13512,-0.40394,0.90996,,-0.66997,-0.32774,-0.35170,-0.56571,
69.55469,2.13623,-3.60107,-1.03760,-0.13758,-0.40566,0.90899,,-0.67007,-0.32792,-0.35162,-0.56554,
69.56250,1.95313,-3.54004,-0.97656,-0.13561,-0.40909,0.91142,,-0.67017,-0.32810,-0.35154,-0.56538,
69.57031,1.86157,-3.41797,-0.97656,-0.13610,-0.40909,0.90996,,-0.67026,-0.32826,-0.35145,-0.56522,
69.57813,1.77002,-3.29590,-0.82397,-0.13463,-0.40958,0.90801,,-0.67035,-0.32842,-0.35137,-0.56508,
69.58594,1.73950,-3.35693,-0.88501,-0.13439,-0.40394,0.91045,,-0.67044,-0.32858,-0.35128,-0.56493,
69.59375,1.80054,-3.35693,-0.82397,-0.13929,-0.40321,0.90801,,-0.67053,-0.32874,-0.35119,-0.56479,
69.60156,1.77002,-3.32642,-0.85449,-0.14175,-0.40615,0.90899,,-0.67062,-0.32890,-0.35111,-0.56464,
69.60938,1.92261,-3.35693,-0.88501,-0.14077,-0.40566,0.90947,,-0.67071,-0.32906,-0.35103,-0.56449,
69.61719,1.98364,-3.47900,-0.94604,-0.14052,-0.40909,0.90655,,-0.67080,-0.32923,-0.35094,-0.56433,
69.62500,2.19727,-3.50952,-0.97656,-0.14199,-0.40958,0.90826,,-0.67089,-0.32942,-0.35087,-0.56417,
69.63281,2.22778,-3.57056,-1.00708,-0.14175,-0.40541,0.90874,,-0.67098,-0.32960,-0.35079,-0.56400,
69.64063,2.38037,-3.69263,-1.15967,-0.14077,-0.40738,0.90534,,-0.67108,-0.32979,-0.35072,-0.56381,
69.64844,2.38037,-3.63159,-1.19019,-0.13831,-0.40664,0.90826,,-0.67117,-0.32998,-0.35065,-0.56363,
69.65625,2.41089,-3.66211,-1.12915,-0.13978,-0.40321,0.90850,,-0.67127,-0.33018,-0.35058,-0.56345,
69.66406,2.25830,-3.90625,-1.09863,-0.14077,-0.40345,0.90850,,-0.67137,-0.33037,-0.35049,-0.56327,
69.67188,2.19727,-3.72314,-1.19019,-0.13978,-0.40639,0.90801,,-0.67147,-0.33056,-0.35041,-0.56309,
69.67969,2.19727,-3.78418,-1.25122,-0.13807,-0.40272,0.91020,,-0.67158,-0.33075,-0.35033,-0.56290,
69.68750,2.28882,-3.69263,-1.12915,-0.13463,-0.40738,0.91166,,-0.67167,-0.33094,-0.35025,-0.56273,
69.69531,2.28882,-3.75366,-1.09863,-0.13660,-0.40590,0.90972,,-0.67177,-0.33113,-0.35017,-0.56255,
69.70313,2.13623,-3.63159,-1.28174,-0.13880,-0.40566,0.90923,,-0.67188,-0.33130,-0.35009,-0.56236,
69.71094,2.28882,-3.84521,-1.15967,-0.13488,-0.40517,0.91142,,-0.67198,-0.33150,-0.35001,-0.56218,
69.71875,2.31934,-3.87573,-1.25122,-0.13194,-0.40689,0.91093,,-0.67208,-0.33169,-0.34993,-0.56199,
69.72656,2.22778,-3.63159,-1.19019,-0.13635,-0.40443,0.91191,,-0.67218,-0.33188,-0.34985,-0.56181,
69.73438,2.07520,-3.63159,-1.19019,-0.13856,-0.40394,0.91288,,-0.67228,-0.33205,-0.34977,-0.56164,
69.74219,1.95313,-3.72314,-1.25122,-0.13635,-0.40664,0.90972,,-0.67239,-0.33222,-0.34968,-0.56146,
69.75000,2.07520,-3.60107,-1.31226,-0.13537,-0.40590,0.90923,,-0.67250,-0.33240,-0.34961,-0.56128,
69.75781,2.04468,-3.50952,-1.19019,-0.13586,-0.40517,0.91069,,-0.67260,-0.33256,-0.34953,-0.56110,
69.76563,2.04468,-3.47900,-1.15967,-0.13856,-0.40370,0.90923,,-0.67270,-0.33273,-0.34945,-0.56093,
69.77344,1.89209,-3.57056,-1.09863,-0.14052,-0.40247,0.91045,,-0.67280,-0.33290,-0.34937,-0.56077,
69.78125,1.95313,-3.69263,-1.25122,-0.14003,-0.40664,0.90826,,-0.67291,-0.33307,-0.34928,-0.56059,
69.78906,2.10571,-3.66211,-1.25122,-0.13880,-0.40689,0.90777,,-0.67301,-0.33325,-0.34920,-0.56041,
69.79688,2.13623,-3.54004,-1.34277,-0.14077,-0.40590,0.90826,,-0.67312,-0.33342,-0.34913,-0.56023,
69.80469,2.13623,-3.60107,-1.22070,-0.14273,-0.40762,0.91045,,-0.67322,-0.33360,-0.34905,-0.56005,
69.81250,2.19727,-3.84521,-1.31226,-0.13733,-0.40787,0.91118,,-0.67333,-0.33378,-0.34897,-0.55986,
69.82031,2.38037,-3.69263,-1.37329,-0.14175,-0.40492,0.90923,,-0.67343,-0.33397,-0.34890,-0.55967,
69.82813,2.25830,-3.87573,-1.31226,-0.14101,-0.40394,0.91240,,-0.67354,-0.33416,-0.34882,-0.55948,
69.83594,2.25830,-3.99780,-1.34277,-0.13954,-0.40394,0.91045,,-0.67365,-0.33435,-0.34873,-0.55928,
69.84375,2.19727,-4.02832,-1.31226,-0.13512,-0.40370,0.90899,,-0.67376,-0.33455,-0.34863,-0.55909,
69.85156,2.01416,-3.90625,-1.31226,-0.13684,-0.40296,0.91337,,-0.67388,-0.33473,-0.34854,-0.55890,
69.85938,2.04468,-3.87573,-1.25122,-0.13292,-0.40492,0.90947,,-0.67399,-0.33491,-0.34845,-0.55871,
69.86719,2.16675,-3.75366,-1.25122,-0.13414,-0.40762,0.91386,,-0.67409,-0.33509,-0.34837,-0.55853,
69.87500,2.01416,-3.78418,-1.19019,-0.13831,-0.40689,0.90801,,-0.67420,-0.33527,-0.34827,-0.55835,
69.88281,2.04468,-3.66211,-1.12915,-0.13856,-0.40468,0.90996,,-0.67430,-0.33544,-0.34819,-0.55818,
69.89063,1.92261,-3.69263,-1.06812,-0.13537,-0.40689,0.90826,,-0.67440,-0.33562,-0.34810,-0.55801,
69.89844,2.04468,-3.54004,-1.09863,-0.13709,-0.40885,0.91142,,-0.67450,-0.33579,-0.34802,-0.55784,
69.90625,2.13623,-3.63159,-1.12915,-0.13831,-0.40689,0.90558,,-0.67459,-0.33597,-0.34793,-0.55766,
69.91406,2.25830,-3.78418,-1.12915,-0.14003,-0.40909,0.90777,,-0.67469,-0.33616,-0.34785,-0.55748,
69.92188,2.34985,-3.72314,-1.06812,-0.13954,-0.40370,0.90874,,-0.67478,-0.33635,-0.34777,-0.55730,
69.92969,2.34985,-3.72314,-1.22070,-0.13880,-0.40394,0.90777,,-0.67488,-0.33654,-0.34770,-0.55712,
69.93750,2.44141,-3.90625,-1.25122,-0.13856,-0.40664,0.90826,,-0.67498,-0.33675,-0.34762,-0.55692,
69.94531,2.53296,-3.93677,-1.09863,-0.14027,-0.40762,0.90899,,-0.67508,-0.33696,-0.34754,-0.55673,
69.95313,2.59399,-3.90625,-1.22070,-0.13978,-0.40198,0.90923,,-0.67517,-0.33716,-0.34746,-0.55653,
69.96094,2.50244,-3.96729,-1.28174,-0.13929,-0.40198,0.90874,,-0.67528,-0.33737,-0.34739,-0.55633,
69.96875,2.41089,-4.02832,-1.25122,-0.13954,-0.40002,0.90899,,-0.67538,-0.33757,-0.34730,-0.55614,
69.97656,2.38037,-3.90625,-1.37329,-0.13561,-0.40492,0.90923,,-0.67549,-0.33777,-0.34722,-0.55594,
69.98438,2.28882,-3.93677,-1.25122,-0.13635,-0.40419,0.90874,,-0.67559,-0.33796,-0.34713,-0.55575,
69.99219,2.13623,-3.96729,-1.37329,-0.13758,-0.40590,0.90850,,-0.67571,-0.33815,-0.34704,-0.55555,
70.00000,2.16675,-3.81470,-1.28174,-0.13537,-0.40517,0.90704,,-0.67581,-0.33833,-0.34696,-0.55536,
70.00781,2.19727,-3.78418,-1.34277,-0.13635,-0.40566,0.90801,,-0.67592,-0.33851,-0.34688,-0.55517,
70.01563,2.19727,-3.69263,-1.34277,-0.13905,-0.40517,0.91045,,-0.67602,-0.33869,-0.34680,-0.55498,
70.02344,2.13623,-3.84521,-1.22070,-0.13758,-0.40443,0.90728,,-0.67613,-0.33888,-0.34671,-0.55480,
70.03125,2.13623,-3.84521,-1.37329,-0.13414,-0.40517,0.91118,,-0.67624,-0.33906,-0.34663,-0.55461,
70.03906,2.16675,-3.75366,-1.31226,-0.13610,-0.40639,0.91020,,-0.67635,-0.33924,-0.34654,-0.55442,
70.04688,2.22778,-3.81470,-1.31226,-0.13684,-0.40443,0.90801,,-0.67645,-0.33943,-0.34646,-0.55423,
70.05469,2.19727,-3.81470,-1.28174,-0.14027,-0.40713,0.91313,,-0.67656,-0.33961,-0.34638,-0.55404,
70.06250,2.16675,-3.87573,-1.28174,-0.13733,-0.40664,0.91020,,-0.67666,-0.33980,-0.34629,-0.55385,
70.07031,2.34985,-3.81470,-1.19019,-0.13586,-0.40713,0.91045,,-0.67676,-0.33999,-0.34621,-0.55366,
70.07813,2.28882,-3.75366,-1.28174,-0.14003,-0.40247,0.90972,,-0.67686,-0.34018,-0.34613,-0.55347,
70.08594,2.25830,-3.66211,-1.22070,-0.14248,-0.40541,0.91142,,-0.67696,-0.34036,-0.34606,-0.55329,
70.09375,2.38037,-3.72314,-1.43433,-0.13635,-0.40566,0.91142,,-0.67706,-0.34055,-0.34599,-0.55309,
70.10156,2.16675,-3.78418,-1.34277,-0.13905,-0.40247,0.90850,,-0.67717,-0.34073,-0.34590,-0.55290,
70.10938,2.19727,-3.78418,-1.43433,-0.13880,-0.40075,0.90801,,-0.67728,-0.34091,-0.34583,-0.55270,
70.11719,2.19727,-3.93677,-1.43433,-0.13856,-0.40419,0.90826,,-0.67739,-0.34109,-0.34574,-0.55250,
70.12500,2.10571,-3.96729,-1.49536,-0.13660,-0.40370,0.90996,,-0.67751,-0.34127,-0.34565,-0.55230,
70.13281,2.10571,-3.87573,-1.46484,-0.13341,-0.40492,0.90874,,-0.67763,-0.34145,-0.34556,-0.55211,
70.14063,1.98364,-3.72314,-1.37329,-0.13390,-0.40615,0.90972,,-0.67774,-0.34162,-0.34548,-0.55192,
70.14844,2.01416,-3.72314,-1.46484,-0.13512,-0.40639,0.91361,,-0.67785,-0.34179,-0.34539,-0.55173,
70.15625,2.01416,-3.75366,-1.37329,-0.13169,-0.40639,0.91045,,-0.67796,-0.34196,-0.34531,-0.55154,
70.16406,2.04468,-3.72314,-1.31226,-0.13610,-0.40664,0.90850,,-0.67807,-0.34213,-0.34522,-0.55136,
70.17188,2.01416,-3.60107,-1.43433,-0.13782,-0.40590,0.90874,,-0.67818,-0.34230,-0.34514,-0.55117,
70.17969,2.01416,-3.66211,-1.34277,-0.13880,-0.40419,0.90850,,-0.67828,-0.34247,-0.34506,-0.55098,
70.18750,2.25830,-3.72314,-1.31226,-0.14101,-0.40566,0.90850,,-0.67838,-0.34265,-0.34498,-0.55079,
70.19531,2.22778,-3.93677,-1.43433,-0.13831,-0.40713,0.90947,,-0.67850,-0.34284,-0.34490,-0.55059,
70.20313,2.34985,-3.78418,-1.43433,-0.14248,-0.40566,0.90777,,-0.67860,-0.34302,-0.34483,-0.55039,
70.21094,2.19727,-3.84521,-1.58691,-0.14027,-0.39830,0.90947,,-0.67872,-0.34320,-0.34475,-0.55019,
70.21875,2.22778,-4.05884,-1.58691,-0.13782,-0.40419,0.90899,,-0.67884,-0.34339,-0.34466,-0.54998,
