Gait Up - Physilog data export
Created on: 2020-07-20 10:39:04
Total data points: 10810

Time [128 hz],Gyro [128 hz],,,Accel [128 hz],,,Event [128 hz],Quaternion [128 hz],,,,
Time,Gyro X,Gyro Y,Gyro Z,Accel X,Accel Y,Accel Z,Event,Quat W,Quat X,Quat Y,Quat Z,
[s],[deg/s],[deg/s],[deg/s],[g],[g],[g],[],[],[],[],[],
136.34375,-18.40210,10.98633,-18.58521,-0.07503,0.60121,0.38658,,-0.43676,-0.47058,-0.40810,-0.64904,
136.35156,-12.20703,12.84790,-13.06152,-0.05934,0.59508,0.39656,,-0.43739,-0.46926,-0.40835,-0.64941,
136.35938,-9.24683,14.64844,-11.13892,-0.02745,0.60317,0.40532,,-0.43779,-0.46800,-0.40873,-0.64981,
136.36719,-4.08936,20.87402,-8.57544,0.02945,0.60906,0.44135,,-0.43774,-0.46669,-0.40944,-0.65034,
136.37500,-2.92969,26.51978,-5.98145,0.13148,0.63358,0.46326,,-0.43737,-0.46524,-0.41028,-0.65110,
136.38281,-1.49536,29.60205,-4.60815,0.18790,0.68336,0.47421,,-0.43680,-0.46373,-0.41122,-0.65196,
136.39063,3.84521,34.60693,-1.40381,0.28870,0.83491,0.48273,,-0.43578,-0.46226,-0.41245,-0.65292,
136.39844,9.88770,38.20801,3.05176,0.36302,1.00754,0.55966,,-0.43426,-0.46092,-0.41390,-0.65395,
136.40625,9.73511,39.52026,5.18799,0.38190,1.09092,0.57256,,-0.43261,-0.45958,-0.41532,-0.65508,
136.41406,6.34766,43.33496,8.97217,0.36473,1.22088,0.61029,,-0.43079,-0.45807,-0.41658,-0.65654,
136.42188,-3.02124,44.31152,11.96289,0.27570,1.27017,0.58230,,-0.42910,-0.45632,-0.41736,-0.65837,
136.42969,-9.06372,45.16602,14.31274,0.12707,1.21966,0.58303,,-0.42747,-0.45441,-0.41782,-0.66045,
136.43750,-11.71875,43.33496,15.83862,0.05153,1.14437,0.57840,,-0.42591,-0.45254,-0.41806,-0.66259,
136.44531,-14.98413,35.73608,18.61572,0.01375,1.01490,0.49320,,-0.42453,-0.45099,-0.41785,-0.66466,
136.45313,-11.07788,33.32520,22.15576,-0.01936,0.93398,0.48638,,-0.42294,-0.44977,-0.41763,-0.66665,
136.46094,-10.04028,31.61621,23.55957,-0.03113,0.90896,0.49125,,-0.42130,-0.44868,-0.41736,-0.66858,
136.46875,-12.14600,25.81787,26.45874,-0.00562,0.85820,0.47129,,-0.41975,-0.44788,-0.41673,-0.67048,
136.47656,-18.03589,24.10889,28.53394,0.02602,0.78832,0.47981,,-0.41833,-0.44705,-0.41572,-0.67255,
136.48438,-22.21680,23.04077,29.14429,0.06060,0.74933,0.46374,,-0.41703,-0.44616,-0.41446,-0.67472,
136.49219,-25.42114,23.10181,29.44946,0.14448,0.70788,0.44281,,-0.41581,-0.44519,-0.41304,-0.67698,
136.50000,-24.53613,27.61841,28.74756,0.19354,0.68851,0.45620,,-0.41445,-0.44401,-0.41181,-0.67934,
136.50781,-23.86475,30.12085,28.25928,0.20923,0.69489,0.44670,,-0.41303,-0.44272,-0.41068,-0.68172,
136.51563,-21.11816,35.18677,27.58789,0.22812,0.71573,0.43867,,-0.41140,-0.44125,-0.40984,-0.68416,
136.52344,-19.34814,40.16113,26.58081,0.23302,0.72162,0.40897,,-0.40962,-0.43957,-0.40925,-0.68666,
136.53125,-16.60156,44.73877,25.60425,0.20923,0.74982,0.38341,,-0.40768,-0.43771,-0.40895,-0.68918,
136.53906,-14.55688,46.02051,25.57373,0.19427,0.76674,0.37416,,-0.40563,-0.43584,-0.40877,-0.69167,
136.54688,-8.78906,48.27881,25.90942,0.18152,0.82142,0.34787,,-0.40333,-0.43403,-0.40892,-0.69407,
136.55469,-3.41797,52.52075,27.80151,0.16950,0.87905,0.36759,,-0.40065,-0.43222,-0.40937,-0.69648,
136.56250,-3.02124,54.38232,29.51050,0.17244,0.88199,0.36248,,-0.39783,-0.43036,-0.40984,-0.69896,
136.57031,-3.99780,59.02100,31.95190,0.16116,0.87512,0.34203,,-0.39478,-0.42832,-0.41031,-0.70167,
136.57813,-5.61523,62.68311,33.26416,0.13639,0.84790,0.32426,,-0.39160,-0.42609,-0.41076,-0.70454,
136.58594,-5.46265,63.72070,33.81348,0.11677,0.82976,0.32328,,-0.38835,-0.42381,-0.41121,-0.70744,
136.59375,-4.05884,64.17847,33.90503,0.10254,0.80720,0.32377,,-0.38504,-0.42154,-0.41174,-0.71029,
136.60156,-2.16675,64.23950,33.75244,0.07237,0.80474,0.33740,,-0.38167,-0.41931,-0.41235,-0.71308,
136.60938,-1.55640,63.69019,33.32520,0.07090,0.80474,0.33229,,-0.37831,-0.41709,-0.41298,-0.71580,
136.61719,-0.39673,65.00244,32.44019,0.07949,0.80229,0.30454,,-0.37492,-0.41480,-0.41371,-0.71848,
136.62500,0.39673,68.02368,30.45654,0.09764,0.80180,0.27727,,-0.37150,-0.41232,-0.41461,-0.72116,
136.63281,0.48828,71.41113,27.00806,0.11382,0.80720,0.26827,,-0.36814,-0.40958,-0.41569,-0.72383,
136.64063,-0.45776,73.12012,25.17700,0.11382,0.80720,0.26997,,-0.36484,-0.40666,-0.41680,-0.72650,
136.64844,-2.01416,75.04272,21.08765,0.12339,0.81578,0.28725,,-0.36172,-0.40348,-0.41798,-0.72915,
136.65625,-0.70190,76.44653,16.96777,0.10058,0.82191,0.29310,,-0.35872,-0.40013,-0.41937,-0.73167,
136.66406,1.98364,77.14844,14.89258,0.09224,0.82068,0.27800,,-0.35572,-0.39674,-0.42095,-0.73407,
136.67188,11.07788,77.36206,11.56616,0.06036,0.84177,0.30868,,-0.35263,-0.39345,-0.42307,-0.73611,
136.67969,13.82446,75.65308,8.39233,-0.02745,0.90627,0.35250,,-0.34967,-0.39020,-0.42536,-0.73793,
136.68750,13.00049,73.69995,7.41577,-0.06473,0.93030,0.36053,,-0.34683,-0.38699,-0.42759,-0.73967,
136.69531,7.72095,69.12231,7.08008,-0.11967,0.99675,0.41311,,-0.34427,-0.38386,-0.42943,-0.74142,
136.70313,0.39673,64.51416,7.96509,-0.21435,1.07105,0.49077,,-0.34200,-0.38081,-0.43077,-0.74327,
136.71094,-3.60107,61.98120,8.42285,-0.24795,1.08920,0.52144,,-0.33988,-0.37778,-0.43183,-0.74517,
136.71875,-12.05444,55.60303,9.55200,-0.23397,1.04702,0.57962,,-0.33810,-0.37492,-0.43227,-0.74717,
136.72656,-19.13452,50.96436,10.16235,-0.18418,0.93496,0.54530,,-0.33660,-0.37214,-0.43222,-0.74927,
136.73438,-17.82227,49.46899,9.24683,-0.14935,0.79837,0.50659,,-0.33514,-0.36944,-0.43221,-0.75126,
136.74219,-15.28931,49.16382,7.23267,-0.14297,0.75472,0.50099,,-0.33373,-0.36675,-0.43237,-0.75311,
136.75000,-11.68823,45.01343,4.97437,-0.07871,0.70960,0.51487,,-0.33246,-0.36429,-0.43266,-0.75470,
136.75781,-11.26099,38.63525,6.62231,0.07311,0.69489,0.54140,,-0.33127,-0.36222,-0.43278,-0.75614,
136.76563,-12.51221,38.48267,7.96509,0.13295,0.69832,0.54237,,-0.33004,-0.36017,-0.43280,-0.75765,
136.77344,-12.54272,42.44995,12.45117,0.14056,0.72014,0.55966,,-0.32846,-0.35805,-0.43278,-0.75935,
136.78125,-6.34766,41.38184,18.46313,0.09077,0.76723,0.53531,,-0.32645,-0.35629,-0.43292,-0.76097,
136.78906,-0.97656,40.86304,21.91162,0.04907,0.81161,0.54043,,-0.32415,-0.35477,-0.43324,-0.76248,
136.79688,7.44629,37.71973,29.26636,-0.00145,0.89646,0.55893,,-0.32135,-0.35381,-0.43375,-0.76382,
136.80469,6.68335,35.82764,37.23145,-0.00464,0.94844,0.57207,,-0.31821,-0.35316,-0.43399,-0.76530,
136.81250,2.92969,36.98730,40.77148,-0.01200,0.94575,0.57134,,-0.31493,-0.35247,-0.43396,-0.76698,
136.82031,-6.86646,38.57422,45.01343,-0.04756,0.88714,0.56769,,-0.31162,-0.35161,-0.43334,-0.76908,
136.82813,-13.64136,36.77368,44.09790,-0.04560,0.77875,0.52801,,-0.30857,-0.35066,-0.43235,-0.77130,
136.83594,-12.84790,36.89575,40.34424,-0.02549,0.68949,0.48565,,-0.30568,-0.34961,-0.43148,-0.77340,
136.84375,-10.46753,37.13989,37.93335,-0.01372,0.64658,0.45790,,-0.30285,-0.34853,-0.43079,-0.77539,
136.85156,-3.84521,36.71265,32.65381,0.01964,0.59288,0.40800,,-0.30015,-0.34745,-0.43057,-0.77705,
136.85938,2.80762,36.59058,27.95410,0.03141,0.58552,0.42869,,-0.29754,-0.34637,-0.43080,-0.77840,
136.86719,4.66919,35.43091,25.72632,0.02823,0.59852,0.44232,,-0.29503,-0.34532,-0.43115,-0.77963,
136.87500,6.01196,32.04346,22.30835,0.00860,0.64756,0.47835,,-0.29278,-0.34437,-0.43158,-0.78066,
136.88281,5.40161,27.61841,20.29419,-0.00709,0.69636,0.50099,,-0.29078,-0.34358,-0.43194,-0.78156,
136.89063,5.31006,25.54321,20.01953,0.00100,0.71867,0.49977,,-0.28885,-0.34289,-0.43226,-0.78240,
136.89844,6.25610,24.44458,20.11108,-0.01126,0.75472,0.48225,,-0.28692,-0.34228,-0.43260,-0.78318,
136.90625,9.55200,25.23804,21.27075,-0.02181,0.80867,0.44670,,-0.28484,-0.34172,-0.43312,-0.78390,
136.91406,11.32202,26.30615,22.36938,-0.00391,0.84668,0.42333,,-0.28262,-0.34117,-0.43372,-0.78461,
136.92188,15.38086,30.60913,25.11597,0.05153,0.91289,0.40751,,-0.28002,-0.34056,-0.43455,-0.78535,
136.92969,16.57104,35.09521,27.98462,0.10181,0.95310,0.42431,,-0.27711,-0.33981,-0.43547,-0.78620,
136.93750,16.08276,38.14697,31.21948,0.12339,0.95531,0.44403,,-0.27394,-0.33898,-0.43633,-0.78719,
136.94531,16.05225,39.21509,32.31812,0.11554,0.95482,0.46204,,-0.27068,-0.33812,-0.43718,-0.78821,
136.95313,15.86914,39.70337,34.02710,0.07826,0.94942,0.48030,,-0.26732,-0.33727,-0.43799,-0.78928,
136.96094,14.61792,39.48975,35.12573,0.03141,0.95506,0.48785,,-0.26393,-0.33643,-0.43869,-0.79038,
136.96875,13.42773,39.61182,35.52246,0.01130,0.95408,0.48322,,-0.26054,-0.33558,-0.43931,-0.79152,
136.97656,9.52148,40.58838,35.52246,-0.04364,0.93986,0.46058,,-0.25721,-0.33459,-0.43974,-0.79279,
136.98438,6.74438,42.20581,33.56934,-0.08779,0.92343,0.44013,,-0.25400,-0.33340,-0.44009,-0.79413,
136.99219,5.76782,42.44995,31.92139,-0.10324,0.92147,0.42991,,-0.25088,-0.33213,-0.44043,-0.79547,
137.00000,3.78418,42.14478,27.61841,-0.11452,0.91926,0.42699,,-0.24806,-0.33071,-0.44074,-0.79677,
137.00781,1.64795,40.98511,22.82715,-0.11305,0.91558,0.43405,,-0.24557,-0.32917,-0.44102,-0.79803,
137.01563,0.64087,40.19165,20.47729,-0.10496,0.91215,0.43989,,-0.24326,-0.32757,-0.44128,-0.79924,
137.02344,-0.64087,38.66577,15.96069,-0.09196,0.91240,0.43137,,-0.24126,-0.32591,-0.44154,-0.80038,
137.03125,-0.61035,37.01782,12.48169,-0.09833,0.90136,0.41457,,-0.23950,-0.32422,-0.44185,-0.80142,
137.03906,0.09155,34.33228,9.88770,-0.10716,0.90578,0.39948,,-0.23795,-0.32262,-0.44222,-0.80233,
137.04688,0.45776,33.05054,8.81958,-0.10667,0.91877,0.39899,,-0.23648,-0.32106,-0.44260,-0.80318,
137.05469,1.61743,30.42603,7.26318,-0.09809,0.92515,0.38950,,-0.23516,-0.31961,-0.44304,-0.80391,
137.06250,3.14331,28.22876,5.88989,-0.07700,0.92907,0.39607,,-0.23393,-0.31826,-0.44355,-0.80452,
137.07031,3.69263,27.19116,5.15747,-0.06351,0.92956,0.39583,,-0.23277,-0.31696,-0.44409,-0.80507,
137.07813,4.51660,24.90234,3.81470,-0.04217,0.92270,0.40070,,-0.23173,-0.31576,-0.44466,-0.80553,
137.08594,4.57764,22.76611,2.74658,-0.01396,0.90651,0.39412,,-0.23081,-0.31464,-0.44523,-0.80592,
137.09375,4.88281,22.00317,2.34985,-0.00979,0.89548,0.39071,,-0.22992,-0.31356,-0.44580,-0.80627,
137.10156,4.69971,21.33179,1.46484,-0.00121,0.87463,0.39972,,-0.22911,-0.31248,-0.44637,-0.80661,
137.10938,3.29590,20.72144,0.39673,-0.00881,0.86826,0.42480,,-0.22840,-0.31139,-0.44688,-0.80695,
137.11719,2.50244,20.32471,-0.21362,-0.01053,0.87144,0.43721,,-0.22776,-0.31028,-0.44735,-0.80730,
137.12500,1.98364,19.40918,-1.73950,-0.03211,0.87708,0.45596,,-0.22724,-0.30916,-0.44780,-0.80762,
137.13281,2.44141,18.61572,-3.23486,-0.04830,0.88714,0.47251,,-0.22682,-0.30805,-0.44830,-0.80789,
137.14063,2.53296,18.73779,-4.39453,-0.05835,0.89474,0.46496,,-0.22646,-0.30690,-0.44883,-0.80813,
137.14844,2.34985,19.10400,-4.85229,-0.05664,0.90283,0.45985,,-0.22611,-0.30571,-0.44937,-0.80839,
137.15625,1.67847,19.34814,-5.09644,-0.04928,0.90749,0.43794,,-0.22578,-0.30449,-0.44988,-0.80866,
137.16406,0.12207,20.62988,-4.91333,-0.05320,0.90528,0.42382,,-0.22544,-0.30317,-0.45031,-0.80900,
137.17188,-1.12915,21.02661,-4.88281,-0.05394,0.89817,0.42260,,-0.22510,-0.30182,-0.45069,-0.80939,
137.17969,-3.75366,20.96558,-4.79126,-0.05026,0.88861,0.41068,,-0.22482,-0.30044,-0.45091,-0.80986,
137.18750,-5.00488,19.83643,-5.21851,-0.05124,0.88640,0.39412,,-0.22462,-0.29908,-0.45106,-0.81033,
137.19531,-5.21851,19.37866,-5.61523,-0.05688,0.88272,0.38779,,-0.22446,-0.29774,-0.45119,-0.81080,
137.20313,-5.00488,17.33398,-6.50024,-0.07577,0.89940,0.37684,,-0.22440,-0.29648,-0.45133,-0.81120,
137.21094,-4.79126,14.95361,-7.35474,-0.08166,0.90994,0.36418,,-0.22447,-0.29533,-0.45146,-0.81153,
137.21875,-5.12695,13.67188,-7.59888,-0.08999,0.91264,0.36248,,-0.22459,-0.29424,-0.45155,-0.81184,
137.22656,-5.95093,11.19995,-7.69043,-0.09809,0.91411,0.35298,,-0.22481,-0.29327,-0.45157,-0.81212,
137.23438,-6.25610,9.18579,-6.83594,-0.12041,0.89768,0.34300,,-0.22505,-0.29243,-0.45152,-0.81238,
137.24219,-5.85938,7.17163,-5.00488,-0.15303,0.87782,0.34714,,-0.22525,-0.29176,-0.45142,-0.81262,
137.25000,-5.73730,5.98145,-3.84521,-0.15131,0.87586,0.35858,,-0.22541,-0.29120,-0.45129,-0.81285,
137.25781,-7.23267,4.45557,-1.25122,-0.13488,0.87635,0.36150,,-0.22551,-0.29077,-0.45100,-0.81314,
137.26563,-8.54492,4.42505,0.91553,-0.11452,0.89376,0.36613,,-0.22551,-0.29040,-0.45060,-0.81350,
137.27344,-9.58252,4.66919,1.89209,-0.09882,0.90357,0.37489,,-0.22547,-0.29003,-0.45012,-0.81391,
137.28125,-13.42773,6.37817,3.84521,-0.09367,0.91656,0.41019,,-0.22535,-0.28956,-0.44941,-0.81450,
137.28906,-17.85278,7.72095,6.31714,-0.06694,0.89229,0.45547,,-0.22513,-0.28903,-0.44842,-0.81529,
137.29688,-19.68384,8.66699,8.08716,-0.05615,0.87292,0.46642,,-0.22483,-0.28847,-0.44731,-0.81618,
137.30469,-18.46313,9.30786,10.89478,-0.04315,0.83123,0.45985,,-0.22432,-0.28797,-0.44622,-0.81710,
137.31250,-13.12256,8.51440,12.54272,-0.02524,0.80646,0.45133,,-0.22363,-0.28766,-0.44537,-0.81785,
137.32031,-11.07788,8.85010,13.21411,-0.02745,0.79641,0.45036,,-0.22286,-0.28738,-0.44464,-0.81856,
137.32813,-10.80322,8.91113,14.52637,-0.02819,0.78513,0.45620,,-0.22201,-0.28713,-0.44389,-0.81929,
137.33594,-14.22119,8.72803,16.20483,-0.01887,0.76919,0.47227,,-0.22113,-0.28690,-0.44292,-0.82013,
137.34375,-16.96777,10.37598,17.51709,-0.01175,0.75447,0.48565,,-0.22018,-0.28657,-0.44178,-0.82111,
137.35156,-16.35742,10.80322,17.76123,-0.00832,0.75423,0.51121,,-0.21920,-0.28623,-0.44068,-0.82208,
137.35938,-10.86426,10.40649,17.21191,0.02013,0.76453,0.51584,,-0.21815,-0.28598,-0.43989,-0.82287,
137.36719,-2.74658,10.49805,15.80811,0.08292,0.83466,0.53434,,-0.21701,-0.28581,-0.43959,-0.82340,
137.37500,0.21362,11.35254,14.98413,0.10720,0.88371,0.54286,,-0.21584,-0.28561,-0.43947,-0.82384,
137.38281,1.31226,14.67896,12.29858,0.13860,0.96070,0.54749,,-0.21469,-0.28516,-0.43953,-0.82426,
137.39063,-2.77710,18.43262,9.42993,0.12290,0.97395,0.54700,,-0.21367,-0.28435,-0.43946,-0.82484,
137.39844,-5.49316,19.86694,8.42285,0.09935,0.95703,0.54262,,-0.21272,-0.28338,-0.43928,-0.82551,
137.40625,-8.94165,20.78247,7.32422,0.04858,0.88886,0.51730,,-0.21188,-0.28229,-0.43895,-0.82629,
137.41406,-9.42993,20.62988,7.47681,-0.00881,0.79935,0.49417,,-0.21103,-0.28119,-0.43857,-0.82707,
137.42188,-8.85010,19.40918,7.87354,-0.02794,0.76723,0.46959,,-0.21020,-0.28018,-0.43821,-0.82782,
137.42969,-6.74438,17.08984,9.09424,-0.04020,0.72137,0.43283,,-0.20932,-0.27937,-0.43790,-0.82848,
137.43750,-2.96021,16.63208,9.94873,-0.03702,0.71867,0.43405,,-0.20833,-0.27866,-0.43779,-0.82903,
137.44531,-1.37329,16.69312,10.25391,-0.00685,0.73093,0.44768,,-0.20729,-0.27799,-0.43776,-0.82953,
137.45313,-0.12207,18.31055,10.55908,0.00026,0.77532,0.48614,,-0.20616,-0.27724,-0.43781,-0.83003,
137.46094,-0.67139,20.53833,10.46753,0.01964,0.82976,0.51925,,-0.20499,-0.27636,-0.43787,-0.83059,
137.46875,-3.60107,22.43042,10.58960,0.05079,0.86482,0.52509,,-0.20380,-0.27534,-0.43778,-0.83126,
137.47656,-5.00488,23.34595,10.89478,0.05986,0.87095,0.52095,,-0.20259,-0.27425,-0.43762,-0.83200,
137.48438,-6.16455,24.74976,11.96289,0.06673,0.85428,0.50318,,-0.20130,-0.27310,-0.43740,-0.83281,
137.49219,-5.06592,25.26855,13.76343,0.06968,0.82216,0.48054,,-0.19987,-0.27199,-0.43720,-0.83362,
137.50000,-4.08936,25.08545,14.95361,0.06747,0.80744,0.47080,,-0.19836,-0.27094,-0.43704,-0.83441,
137.50781,-2.16675,24.96338,17.45605,0.06403,0.78513,0.46496,,-0.19667,-0.27000,-0.43693,-0.83517,
137.51563,-1.28174,25.32959,19.19556,0.05054,0.78071,0.47835,,-0.19486,-0.26909,-0.43685,-0.83593,
137.52344,-1.12915,25.66528,19.50073,0.04343,0.78660,0.48322,,-0.19302,-0.26818,-0.43677,-0.83669,
137.53125,-0.33569,25.81787,19.13452,0.02283,0.79984,0.49028,,-0.19118,-0.26725,-0.43675,-0.83743,
137.53906,1.52588,26.36719,17.70020,-0.00096,0.82240,0.50513,,-0.18937,-0.26627,-0.43686,-0.83809,
137.54688,3.05176,26.21460,16.66260,-0.01004,0.83834,0.50610,,-0.18759,-0.26528,-0.43708,-0.83869,
137.55469,5.85938,25.45166,14.43481,-0.02721,0.86360,0.51462,,-0.18592,-0.26431,-0.43748,-0.83916,
137.56250,6.77490,24.71924,11.96289,-0.04830,0.88150,0.52582,,-0.18440,-0.26331,-0.43798,-0.83955,
137.57031,5.37109,23.25439,9.49097,-0.05443,0.87610,0.52436,,-0.18308,-0.26231,-0.43841,-0.83992,
137.57813,4.54712,22.46094,8.57544,-0.06351,0.85967,0.52387,,-0.18186,-0.26131,-0.43881,-0.84029,
137.58594,2.34985,20.41626,7.23267,-0.06056,0.82730,0.51462,,-0.18081,-0.26035,-0.43907,-0.84068,
137.59375,1.43433,18.03589,7.14111,-0.05222,0.79052,0.50829,,-0.17985,-0.25953,-0.43926,-0.84104,
137.60156,1.37329,16.35742,7.04956,-0.04168,0.77875,0.50002,,-0.17895,-0.25879,-0.43942,-0.84138,
137.60938,1.92261,13.33618,7.62939,-0.01690,0.75619,0.49466,,-0.17809,-0.25826,-0.43956,-0.84165,
137.61719,2.71606,11.04736,8.36182,-0.00170,0.76011,0.50416,,-0.17725,-0.25789,-0.43970,-0.84187,
137.62500,2.68555,10.22339,8.60596,0.00713,0.76625,0.51243,,-0.17641,-0.25757,-0.43983,-0.84207,
137.63281,1.89209,8.72803,8.66699,0.02577,0.78317,0.52387,,-0.17563,-0.25733,-0.43990,-0.84227,
137.64063,1.46484,8.36182,8.05664,0.04613,0.81382,0.53045,,-0.17491,-0.25709,-0.43994,-0.84247,
137.64844,1.86157,8.66699,7.44629,0.05324,0.82730,0.53507,,-0.17420,-0.25682,-0.44002,-0.84266,
137.65625,3.14331,9.49097,5.88989,0.06109,0.86016,0.54164,,-0.17353,-0.25647,-0.44022,-0.84280,
137.66406,3.84521,10.62012,4.08936,0.05079,0.87537,0.54530,,-0.17293,-0.25601,-0.44050,-0.84292,
137.67188,3.54004,10.92529,2.74658,0.04171,0.86507,0.53921,,-0.17239,-0.25549,-0.44078,-0.84304,
137.67969,2.96021,10.86426,2.38037,0.04024,0.85109,0.52972,,-0.17189,-0.25495,-0.44104,-0.84317,
137.68750,1.40381,10.55908,2.07520,0.02258,0.81480,0.51292,,-0.17144,-0.25440,-0.44122,-0.84334,
137.69531,0.88501,9.42993,2.16675,-0.00979,0.79003,0.50756,,-0.17104,-0.25391,-0.44134,-0.84350,
137.70313,0.85449,8.51440,2.34985,-0.02647,0.78562,0.51073,,-0.17065,-0.25348,-0.44146,-0.84365,
137.71094,0.61035,5.88989,3.02124,-0.04437,0.77826,0.52022,,-0.17030,-0.25321,-0.44151,-0.84377,
137.71875,0.54932,2.86865,3.54004,-0.05566,0.78513,0.51584,,-0.17002,-0.25314,-0.44152,-0.84385,
137.72656,0.88501,1.52588,3.72314,-0.06130,0.79175,0.51949,,-0.16976,-0.25315,-0.44153,-0.84389,
137.73438,1.49536,-0.94604,3.23486,-0.06620,0.79960,0.52655,,-0.16960,-0.25329,-0.44155,-0.84387,
137.74219,1.83105,-2.80762,2.10571,-0.05615,0.82657,0.53361,,-0.16955,-0.25351,-0.44160,-0.84379,
137.75000,1.86157,-3.69263,1.28174,-0.04781,0.83589,0.53239,,-0.16957,-0.25375,-0.44164,-0.84369,
137.75781,2.50244,-5.37109,-0.39673,-0.00955,0.84741,0.53166,,-0.16973,-0.25406,-0.44174,-0.84351,
137.76563,2.65503,-5.67627,-2.25830,0.02602,0.85649,0.53799,,-0.17000,-0.25433,-0.44187,-0.84331,
137.77344,2.10571,-5.76782,-3.38745,0.05496,0.84300,0.52363,,-0.17034,-0.25456,-0.44198,-0.84311,
137.78125,1.95313,-5.21851,-3.78418,0.06207,0.83687,0.52047,,-0.17069,-0.25475,-0.44211,-0.84292,
137.78906,1.28174,-5.00488,-4.24194,0.07066,0.82706,0.52972,,-0.17108,-0.25491,-0.44220,-0.84274,
137.79688,0.64087,-5.09644,-4.02832,0.06575,0.81112,0.52899,,-0.17146,-0.25507,-0.44225,-0.84259,
137.80469,0.30518,-5.00488,-3.75366,0.06256,0.80695,0.52874,,-0.17184,-0.25523,-0.44227,-0.84245,
137.81250,0.06104,-5.21851,-3.02124,0.05447,0.78881,0.52728,,-0.17218,-0.25542,-0.44227,-0.84233,
137.82031,0.18311,-4.76074,-2.04468,0.05177,0.79150,0.52241,,-0.17245,-0.25562,-0.44226,-0.84222,
137.82813,0.45776,-4.63867,-1.77002,0.05520,0.79567,0.52826,,-0.17269,-0.25582,-0.44226,-0.84210,
137.83594,0.73242,-3.72314,-1.09863,0.06085,0.80965,0.52704,,-0.17287,-0.25599,-0.44228,-0.84200,
137.84375,0.12207,-2.86865,-0.73242,0.05839,0.81235,0.52655,,-0.17301,-0.25612,-0.44227,-0.84194,
137.85156,-0.15259,-2.89917,-0.67139,0.05986,0.81014,0.51900,,-0.17315,-0.25625,-0.44224,-0.84189,
137.85938,-0.42725,-2.68555,-0.21362,0.04883,0.80695,0.51268,,-0.17326,-0.25637,-0.44219,-0.84186,
137.86719,0.45776,-2.89917,0.39673,0.04392,0.80940,0.51024,,-0.17333,-0.25654,-0.44218,-0.84180,
137.87500,1.73950,-2.92969,0.79346,0.04049,0.81504,0.51365,,-0.17335,-0.25673,-0.44223,-0.84171,
137.88281,1.98364,-2.86865,0.94604,0.03730,0.81480,0.51608,,-0.17337,-0.25693,-0.44230,-0.84161,
137.89063,1.89209,-2.13623,1.03760,0.03681,0.81161,0.51949,,-0.17335,-0.25709,-0.44237,-0.84153,
137.89844,2.07520,-1.34277,0.85449,0.04490,0.81235,0.52460,,-0.17332,-0.25719,-0.44246,-0.84145,
137.90625,2.38037,-0.94604,0.94604,0.04687,0.81161,0.53629,,-0.17326,-0.25729,-0.44257,-0.84138,
137.91406,2.99072,-0.30518,0.91553,0.05815,0.80916,0.52606,,-0.17318,-0.25735,-0.44272,-0.84130,
137.92188,3.35693,0.51880,0.97656,0.05937,0.80646,0.52752,,-0.17306,-0.25737,-0.44290,-0.84122,
137.92969,3.50952,0.70190,0.97656,0.05913,0.80425,0.53045,,-0.17293,-0.25738,-0.44310,-0.84114,
137.93750,3.35693,1.40381,1.25122,0.06379,0.80254,0.52266,,-0.17277,-0.25736,-0.44329,-0.84108,
137.94531,3.93677,1.95313,1.46484,0.05692,0.79812,0.52022,,-0.17257,-0.25732,-0.44351,-0.84101,
137.95313,4.02832,2.34985,1.49536,0.05962,0.79665,0.51584,,-0.17236,-0.25726,-0.44375,-0.84095,
137.96094,4.69971,2.96021,1.55640,0.05054,0.80450,0.52144,,-0.17211,-0.25718,-0.44402,-0.84088,
137.96875,4.91333,3.32642,1.86157,0.04785,0.81504,0.52582,,-0.17183,-0.25708,-0.44431,-0.84081,
137.97656,4.76074,3.66211,2.10571,0.03681,0.81921,0.52290,,-0.17153,-0.25697,-0.44460,-0.84076,
137.98438,4.51660,3.90625,2.22778,0.03436,0.82019,0.51900,,-0.17121,-0.25685,-0.44486,-0.84072,
137.99219,3.87573,3.81470,2.53296,0.02430,0.81921,0.51852,,-0.17090,-0.25673,-0.44509,-0.84070,
138.00000,3.50952,3.69263,2.83813,0.02136,0.82583,0.51292,,-0.17058,-0.25663,-0.44529,-0.84069,
138.00781,3.69263,3.81470,2.92969,0.01081,0.82780,0.51681,,-0.17024,-0.25652,-0.44550,-0.84068,
138.01563,4.02832,3.47900,3.05176,0.00321,0.82583,0.51584,,-0.16991,-0.25644,-0.44572,-0.84066,
138.02344,4.33350,3.20435,3.11279,0.00125,0.82485,0.51048,,-0.16957,-0.25638,-0.44595,-0.84062,
138.03125,4.36401,2.89917,3.23486,0.00100,0.81995,0.51414,,-0.16924,-0.25634,-0.44618,-0.84058,
138.03906,4.94385,2.31934,3.05176,0.01008,0.81676,0.51243,,-0.16892,-0.25634,-0.44645,-0.84050,
138.04688,5.34058,2.31934,2.62451,0.01743,0.82019,0.51730,,-0.16862,-0.25632,-0.44674,-0.84041,
138.05469,5.37109,2.22778,2.38037,0.01792,0.82117,0.51852,,-0.16834,-0.25631,-0.44703,-0.84032,
138.06250,5.24902,2.22778,1.77002,0.02798,0.82485,0.52022,,-0.16809,-0.25628,-0.44733,-0.84022,
